Flight_ID,Flight_Number,Origin_Airport,Destination_Airport,Aircraft_ID,Scheduled_Departure,Actual_Departure,Scheduled_Arrival,Actual_Arrival,Flight_Status,Distance_KM,Delay_Minutes
FL-095036,SV-658,JED,JFK,AC-050,2025-09-18 08:10:00,2025-09-18 08:48:00,2025-09-18 10:26:00,2025-09-18 11:04:00,Delayed,1632,38
FL-095037,SV-367,DXB,JED,AC-011,2025-09-05 13:47:00,2025-09-05 14:00:00,2025-09-05 14:36:00,2025-09-05 14:49:00,On-Time,597,13
FL-095038,SV-904,DMM,LHR,AC-035,2024-07-31 06:15:00,2024-07-31 06:20:00,2024-07-31 07:00:00,2024-07-31 07:05:00,On-Time,541,5
FL-095039,SV-143,LHR,JED,AC-013,2025-07-31 08:20:00,2025-07-31 08:24:00,2025-07-31 15:53:00,2025-07-31 15:57:00,On-Time,5445,4
FL-095040,SV-377,IST,JFK,AC-040,2024-09-21 12:53:00,2024-09-21 12:53:00,2024-09-21 20:49:00,2024-09-21 20:49:00,On-Time,5719,0
FL-095041,SV-238,DMM,CDG,AC-043,2024-08-21 09:29:00,2024-08-21 09:29:00,2024-08-21 16:44:00,2024-08-21 16:35:00,On-Time,5228,0
FL-095042,SV-954,LHR,RUH,AC-049,2024-05-09 17:32:00,2024-05-09 17:32:00,2024-05-09 19:05:00,2024-05-09 19:05:00,On-Time,1117,0
FL-095043,SV-410,DXB,IST,AC-049,2025-07-18 23:43:00,2025-07-19 00:12:00,2025-07-19 04:51:00,2025-07-19 05:20:00,Delayed,3700,29
FL-095044,SV-336,IST,DXB,AC-010,2025-09-19 00:58:00,2025-09-19 01:04:00,2025-09-19 08:43:00,2025-09-19 08:49:00,On-Time,5588,6
FL-095045,SV-365,LHR,RUH,AC-036,2024-06-05 07:11:00,2024-06-05 07:11:00,2024-06-05 11:12:00,2024-06-05 11:12:00,On-Time,2899,0
FL-095046,SV-269,RUH,LHR,AC-050,2025-10-04 18:23:00,2025-10-04 18:29:00,2025-10-05 02:04:00,2025-10-05 02:10:00,On-Time,5540,6
FL-095047,SV-315,JED,DMM,AC-040,2024-04-18 20:25:00,2024-04-18 20:38:00,2024-04-19 01:39:00,2024-04-19 01:52:00,On-Time,3777,13
FL-095048,SV-216,DMM,RUH,AC-007,2025-12-28 12:07:00,2025-12-28 12:16:00,2025-12-28 19:03:00,2025-12-28 19:12:00,On-Time,5003,9
FL-095049,SV-337,JFK,DMM,AC-005,2024-04-14 23:53:00,2024-04-14 23:53:00,2024-04-15 07:27:00,2024-04-15 07:27:00,On-Time,5451,0
FL-095050,SV-355,DXB,CDG,AC-049,2024-03-12 03:46:00,2024-03-12 03:46:00,2024-03-12 12:04:00,2024-03-12 12:04:00,On-Time,5983,0
FL-095051,SV-855,CDG,IST,AC-046,2025-07-28 10:46:00,,2025-07-28 11:22:00,,Cancelled,439,0
FL-095052,SV-947,DXB,RUH,AC-026,2025-01-21 04:26:00,2025-01-21 04:26:00,2025-01-21 13:08:00,2025-01-21 13:03:00,On-Time,6268,0
FL-095053,SV-943,LHR,JFK,AC-022,2024-05-07 08:49:00,2024-05-07 08:58:00,2024-05-07 17:06:00,2024-05-07 17:15:00,On-Time,5970,9
FL-095054,SV-533,JFK,DXB,AC-028,2024-12-18 23:52:00,2024-12-18 23:52:00,2024-12-19 02:37:00,2024-12-19 02:32:00,On-Time,1980,0
FL-095055,SV-515,IST,DXB,AC-004,2025-03-01 01:09:00,2025-03-01 01:14:00,2025-03-01 01:47:00,2025-03-01 01:52:00,On-Time,465,5
FL-095056,SV-187,IST,JED,AC-011,2024-11-11 13:27:00,2024-11-11 13:27:00,2024-11-11 18:59:00,2024-11-11 18:58:00,On-Time,3985,0
FL-095057,SV-333,RUH,LHR,AC-034,2024-06-10 19:33:00,2024-06-10 19:39:00,2024-06-11 04:37:00,2024-06-11 04:43:00,On-Time,6530,6
FL-095058,SV-708,DXB,RUH,AC-050,2025-05-20 05:40:00,2025-05-20 05:58:00,2025-05-20 09:14:00,2025-05-20 09:32:00,Delayed,2572,18
FL-095059,SV-629,JED,DXB,AC-028,2024-08-10 20:52:00,2024-08-10 20:52:00,2024-08-10 22:31:00,2024-08-10 22:25:00,On-Time,1194,0
FL-095060,SV-210,IST,JED,AC-022,2024-07-15 20:07:00,2024-07-15 20:24:00,2024-07-16 01:09:00,2024-07-16 01:26:00,Delayed,3626,17
FL-095061,SV-820,LHR,DXB,AC-026,2025-10-07 23:52:00,2025-10-07 23:54:00,2025-10-08 05:38:00,2025-10-08 05:40:00,On-Time,4156,2
FL-095062,SV-952,JFK,CDG,AC-036,2025-03-13 19:48:00,2025-03-13 20:01:00,2025-03-13 20:45:00,2025-03-13 20:58:00,On-Time,690,13
FL-095063,SV-676,RUH,DMM,AC-046,2024-09-23 18:37:00,2024-09-23 18:45:00,2024-09-24 01:33:00,2024-09-24 01:41:00,On-Time,5002,8
FL-095064,SV-734,JED,DXB,AC-030,2025-12-10 13:43:00,2025-12-10 13:54:00,2025-12-10 20:36:00,2025-12-10 20:47:00,On-Time,4962,11
FL-095065,SV-337,JFK,CDG,AC-003,2024-11-13 04:11:00,2024-11-13 04:18:00,2024-11-13 09:39:00,2024-11-13 09:46:00,On-Time,3938,7
FL-095066,SV-463,DMM,JFK,AC-007,2025-12-26 17:50:00,2025-12-26 17:53:00,2025-12-26 19:36:00,2025-12-26 19:39:00,On-Time,1273,3
FL-095067,SV-508,CDG,RUH,AC-008,2024-02-17 03:31:00,2024-02-17 03:44:00,2024-02-17 11:44:00,2024-02-17 11:57:00,On-Time,5921,13
FL-095068,SV-734,CDG,JFK,AC-019,2024-11-06 04:49:00,2024-11-06 04:49:00,2024-11-06 09:39:00,2024-11-06 09:31:00,On-Time,3482,0
FL-095069,SV-386,IST,DMM,AC-032,2024-08-08 21:40:00,2024-08-08 21:49:00,2024-08-09 06:37:00,2024-08-09 06:46:00,On-Time,6445,9
FL-095070,SV-317,LHR,DMM,AC-045,2024-04-27 13:14:00,2024-04-27 15:26:00,2024-04-27 14:04:00,2024-04-27 16:16:00,Delayed,605,132
FL-095071,SV-502,CDG,RUH,AC-028,2024-03-10 19:25:00,2024-03-10 19:25:00,2024-03-11 03:46:00,2024-03-11 03:37:00,On-Time,6020,0
FL-095072,SV-321,RUH,DXB,AC-032,2024-09-12 06:04:00,2024-09-12 06:15:00,2024-09-12 07:19:00,2024-09-12 07:30:00,On-Time,902,11
FL-095073,SV-444,JFK,CDG,AC-015,2024-09-06 03:03:00,2024-09-06 03:05:00,2024-09-06 10:47:00,2024-09-06 10:49:00,On-Time,5577,2
FL-095074,SV-583,IST,DMM,AC-023,2024-07-28 17:00:00,2024-07-28 17:00:00,2024-07-28 20:16:00,2024-07-28 20:15:00,On-Time,2361,0
FL-095075,SV-212,CDG,IST,AC-043,2025-08-13 13:07:00,2025-08-13 13:09:00,2025-08-13 13:47:00,2025-08-13 13:49:00,On-Time,482,2
FL-095076,SV-117,DMM,JFK,AC-013,2024-02-02 03:12:00,2024-02-02 03:56:00,2024-02-02 10:58:00,2024-02-02 11:42:00,Delayed,5602,44
FL-095077,SV-551,CDG,JFK,AC-033,2024-07-27 14:11:00,2024-07-27 14:11:00,2024-07-27 23:21:00,2024-07-27 23:15:00,On-Time,6611,0
FL-095078,SV-318,JFK,RUH,AC-024,2025-11-27 03:33:00,2025-11-27 04:13:00,2025-11-27 11:40:00,2025-11-27 12:20:00,Delayed,5844,40
FL-095079,SV-260,RUH,JFK,AC-014,2025-11-02 17:53:00,2025-11-02 18:08:00,2025-11-02 19:57:00,2025-11-02 20:12:00,Delayed,1490,15
FL-095080,SV-169,LHR,CDG,AC-004,2025-07-12 00:29:00,2025-07-12 00:29:00,2025-07-12 07:07:00,2025-07-12 07:06:00,On-Time,4776,0
FL-095081,SV-106,JED,LHR,AC-015,2025-06-07 08:15:00,2025-06-07 08:15:00,2025-06-07 13:29:00,2025-06-07 13:29:00,On-Time,3769,0
FL-095082,SV-100,DXB,JFK,AC-014,2024-11-15 13:09:00,2024-11-15 13:20:00,2024-11-15 16:52:00,2024-11-15 17:03:00,On-Time,2687,11
FL-095083,SV-969,JED,RUH,AC-014,2024-09-05 06:56:00,2024-09-05 07:48:00,2024-09-05 15:03:00,2024-09-05 15:55:00,Delayed,5850,52
FL-095084,SV-198,CDG,IST,AC-008,2025-07-05 01:13:00,2025-07-05 01:26:00,2025-07-05 08:04:00,2025-07-05 08:17:00,On-Time,4935,13
FL-095085,SV-698,JED,RUH,AC-035,2024-10-31 15:20:00,2024-10-31 15:20:00,2024-10-31 21:39:00,2024-10-31 21:29:00,On-Time,4558,0
FL-095086,SV-691,RUH,LHR,AC-040,2024-06-20 01:20:00,2024-06-20 04:21:00,2024-06-20 02:39:00,2024-06-20 05:40:00,Delayed,952,181
FL-095087,SV-414,DXB,RUH,AC-024,2025-06-24 16:34:00,2025-06-24 16:44:00,2025-06-25 01:11:00,2025-06-25 01:21:00,On-Time,6204,10
FL-095088,SV-133,DXB,LHR,AC-048,2024-07-02 23:38:00,2024-07-02 23:38:00,2024-07-03 00:52:00,2024-07-03 00:51:00,On-Time,899,0
FL-095089,SV-325,JED,RUH,AC-025,2024-08-30 00:25:00,2024-08-30 00:25:00,2024-08-30 05:38:00,2024-08-30 05:34:00,On-Time,3765,0
FL-095090,SV-578,LHR,CDG,AC-040,2024-02-11 19:57:00,2024-02-11 20:04:00,2024-02-12 04:31:00,2024-02-12 04:38:00,On-Time,6168,7
FL-095091,SV-590,IST,DMM,AC-039,2025-09-03 07:58:00,2025-09-03 08:01:00,2025-09-03 16:15:00,2025-09-03 16:18:00,On-Time,5965,3
FL-095092,SV-322,RUH,IST,AC-026,2025-08-28 00:15:00,2025-08-28 00:15:00,2025-08-28 07:10:00,2025-08-28 07:08:00,On-Time,4982,0
FL-095093,SV-791,JFK,LHR,AC-014,2024-01-31 15:54:00,2024-01-31 15:54:00,2024-02-01 00:59:00,2024-02-01 00:55:00,On-Time,6551,0
FL-095094,SV-619,DXB,RUH,AC-005,2024-01-31 05:23:00,2024-01-31 05:23:00,2024-01-31 07:40:00,2024-01-31 07:31:00,On-Time,1648,0
FL-095095,SV-342,DXB,CDG,AC-019,2024-03-03 03:52:00,2024-03-03 03:52:00,2024-03-03 12:12:00,2024-03-03 12:07:00,On-Time,6008,0
FL-095096,SV-187,IST,JED,AC-014,2025-02-11 23:14:00,2025-02-12 00:57:00,2025-02-12 01:06:00,2025-02-12 02:49:00,Delayed,1346,103
FL-095097,SV-579,DXB,LHR,AC-046,2025-07-17 08:08:00,2025-07-17 09:36:00,2025-07-17 13:49:00,2025-07-17 15:17:00,Delayed,4102,88
FL-095098,SV-408,JFK,CDG,AC-038,2024-03-18 11:12:00,2024-03-18 11:21:00,2024-03-18 15:21:00,2024-03-18 15:30:00,On-Time,2994,9
FL-095099,SV-754,RUH,JED,AC-022,2024-01-27 03:06:00,,2024-01-27 06:47:00,,Cancelled,2654,0
FL-095100,SV-639,LHR,IST,AC-005,2025-09-17 13:29:00,2025-09-17 13:51:00,2025-09-17 18:17:00,2025-09-17 18:39:00,Delayed,3460,22
FL-095101,SV-567,CDG,RUH,AC-044,2025-07-12 15:01:00,,2025-07-13 00:29:00,,Cancelled,6821,0
FL-095102,SV-241,RUH,JFK,AC-016,2024-12-06 00:26:00,2024-12-06 01:29:00,2024-12-06 04:00:00,2024-12-06 05:03:00,Delayed,2577,63
FL-095103,SV-189,RUH,DXB,AC-023,2024-02-14 07:01:00,2024-02-14 07:01:00,2024-02-14 08:12:00,2024-02-14 08:07:00,On-Time,863,0
FL-095104,SV-797,JFK,IST,AC-021,2025-04-26 10:46:00,2025-04-26 11:07:00,2025-04-26 13:29:00,2025-04-26 13:50:00,Delayed,1966,21
FL-095105,SV-412,RUH,DXB,AC-032,2025-12-15 01:42:00,2025-12-15 01:42:00,2025-12-15 11:05:00,2025-12-15 11:01:00,On-Time,6759,0
FL-095106,SV-279,LHR,IST,AC-036,2024-01-05 20:35:00,2024-01-05 20:35:00,2024-01-06 04:23:00,2024-01-06 04:23:00,On-Time,5616,0
FL-095107,SV-648,JED,RUH,AC-024,2025-04-09 05:51:00,2025-04-09 05:51:00,2025-04-09 07:47:00,2025-04-09 07:39:00,On-Time,1397,0
FL-095108,SV-101,CDG,DMM,AC-034,2024-08-03 00:51:00,2024-08-03 00:51:00,2024-08-03 09:56:00,2024-08-03 09:49:00,On-Time,6551,0
FL-095109,SV-133,CDG,RUH,AC-050,2025-10-18 10:53:00,2025-10-18 11:01:00,2025-10-18 19:26:00,2025-10-18 19:34:00,On-Time,6157,8
FL-095110,SV-413,LHR,JED,AC-010,2024-02-22 08:08:00,,2024-02-22 13:10:00,,Cancelled,3630,0
FL-095111,SV-325,LHR,CDG,AC-041,2024-12-02 19:31:00,2024-12-02 19:31:00,2024-12-03 00:26:00,2024-12-03 00:18:00,On-Time,3544,0
FL-095112,SV-684,JFK,IST,AC-045,2025-02-06 08:41:00,2025-02-06 08:41:00,2025-02-06 14:06:00,2025-02-06 13:57:00,On-Time,3907,0
FL-095113,SV-463,DXB,RUH,AC-034,2025-07-27 06:56:00,2025-07-27 06:56:00,2025-07-27 15:51:00,2025-07-27 15:48:00,On-Time,6423,0
FL-095114,SV-984,JED,DXB,AC-045,2024-01-06 04:22:00,,2024-01-06 12:02:00,,Cancelled,5524,0
FL-095115,SV-606,DMM,JED,AC-021,2025-01-24 06:51:00,2025-01-24 07:48:00,2025-01-24 07:59:00,2025-01-24 08:56:00,Delayed,819,57
FL-095116,SV-215,RUH,CDG,AC-019,2024-07-28 01:02:00,,2024-07-28 04:49:00,,Cancelled,2728,0
FL-095117,SV-213,JED,RUH,AC-002,2025-05-09 10:17:00,2025-05-09 10:29:00,2025-05-09 18:35:00,2025-05-09 18:47:00,On-Time,5976,12
FL-095118,SV-641,JFK,DXB,AC-040,2025-07-02 10:05:00,2025-07-02 11:22:00,2025-07-02 17:49:00,2025-07-02 19:06:00,Delayed,5577,77
FL-095119,SV-694,IST,DMM,AC-050,2025-07-31 02:54:00,2025-07-31 03:02:00,2025-07-31 07:48:00,2025-07-31 07:56:00,On-Time,3535,8
FL-095120,SV-578,DXB,JED,AC-002,2025-01-02 19:55:00,2025-01-02 19:55:00,2025-01-02 22:39:00,2025-01-02 22:31:00,On-Time,1978,0
FL-095121,SV-819,RUH,JFK,AC-023,2024-01-09 21:51:00,2024-01-09 22:02:00,2024-01-10 01:34:00,2024-01-10 01:45:00,On-Time,2682,11
FL-095122,SV-206,JFK,DMM,AC-048,2025-01-09 19:26:00,2025-01-09 19:31:00,2025-01-09 21:41:00,2025-01-09 21:46:00,On-Time,1622,5
FL-095123,SV-414,IST,RUH,AC-031,2025-05-29 08:02:00,2025-05-29 08:02:00,2025-05-29 11:25:00,2025-05-29 11:18:00,On-Time,2445,0
FL-095124,SV-797,RUH,CDG,AC-018,2024-02-18 20:21:00,,2024-02-18 21:41:00,,Cancelled,960,0
FL-095125,SV-987,JFK,CDG,AC-049,2024-09-25 06:58:00,2024-09-25 06:59:00,2024-09-25 10:30:00,2024-09-25 10:31:00,On-Time,2545,1
FL-095126,SV-251,JFK,DXB,AC-034,2024-02-11 07:37:00,2024-02-11 07:37:00,2024-02-11 13:04:00,2024-02-11 12:55:00,On-Time,3935,0
FL-095127,SV-761,IST,CDG,AC-008,2024-04-13 13:26:00,2024-04-13 14:42:00,2024-04-13 14:46:00,2024-04-13 16:02:00,Delayed,962,76
FL-095128,SV-259,JFK,DMM,AC-042,2025-06-16 01:24:00,2025-06-16 01:24:00,2025-06-16 10:51:00,2025-06-16 10:43:00,On-Time,6806,0
FL-095129,SV-174,RUH,JFK,AC-002,2024-05-28 18:54:00,2024-05-28 20:18:00,2024-05-28 23:53:00,2024-05-29 01:17:00,Delayed,3597,84
FL-095130,SV-448,DMM,JFK,AC-031,2025-01-31 06:25:00,2025-01-31 06:32:00,2025-01-31 13:59:00,2025-01-31 14:06:00,On-Time,5457,7
FL-095131,SV-781,DXB,JED,AC-016,2025-05-31 20:12:00,2025-05-31 20:12:00,2025-05-31 23:41:00,2025-05-31 23:31:00,On-Time,2516,0
FL-095132,SV-286,JED,JFK,AC-037,2024-05-19 12:26:00,2024-05-19 12:27:00,2024-05-19 16:55:00,2024-05-19 16:56:00,On-Time,3232,1
FL-095133,SV-955,RUH,JFK,AC-012,2024-07-08 05:09:00,2024-07-08 06:33:00,2024-07-08 09:23:00,2024-07-08 10:47:00,Delayed,3056,84
FL-095134,SV-438,DMM,RUH,AC-035,2025-10-20 21:21:00,2025-10-20 22:09:00,2025-10-21 05:48:00,2025-10-21 06:36:00,Delayed,6088,48
FL-095135,SV-922,CDG,RUH,AC-027,2025-01-30 10:47:00,2025-01-30 10:47:00,2025-01-30 17:18:00,2025-01-30 17:16:00,On-Time,4703,0
FL-095136,SV-488,JED,JFK,AC-021,2025-07-11 15:48:00,2025-07-11 15:48:00,2025-07-12 00:28:00,2025-07-12 00:26:00,On-Time,6242,0
FL-095137,SV-593,RUH,JED,AC-046,2025-09-18 00:03:00,2025-09-18 00:05:00,2025-09-18 08:20:00,2025-09-18 08:22:00,On-Time,5971,2
FL-095138,SV-268,IST,CDG,AC-026,2024-08-22 04:45:00,2024-08-22 04:45:00,2024-08-22 08:54:00,2024-08-22 08:44:00,On-Time,2989,0
FL-095139,SV-924,CDG,LHR,AC-002,2024-09-13 18:36:00,2024-09-13 18:49:00,2024-09-14 02:23:00,2024-09-14 02:36:00,On-Time,5609,13
FL-095140,SV-152,JED,DXB,AC-024,2024-05-09 16:41:00,2024-05-09 18:26:00,2024-05-09 23:42:00,2024-05-10 01:27:00,Delayed,5054,105
FL-095141,SV-356,DMM,LHR,AC-005,2024-04-03 07:12:00,2024-04-03 07:17:00,2024-04-03 14:11:00,2024-04-03 14:16:00,On-Time,5030,5
FL-095142,SV-671,CDG,JFK,AC-025,2025-05-21 11:30:00,2025-05-21 11:44:00,2025-05-21 15:35:00,2025-05-21 15:49:00,On-Time,2944,14
FL-095143,SV-321,JFK,RUH,AC-015,2024-10-15 07:14:00,2024-10-15 07:14:00,2024-10-15 14:44:00,2024-10-15 14:37:00,On-Time,5405,0
FL-095144,SV-687,DXB,IST,AC-009,2024-04-14 18:06:00,2024-04-14 18:41:00,2024-04-14 23:53:00,2024-04-15 00:28:00,Delayed,4171,35
FL-095145,SV-145,LHR,CDG,AC-015,2025-09-29 06:03:00,2025-09-29 06:24:00,2025-09-29 12:04:00,2025-09-29 12:25:00,Delayed,4334,21
FL-095146,SV-359,JED,IST,AC-025,2025-03-19 00:36:00,2025-03-19 02:20:00,2025-03-19 08:30:00,2025-03-19 10:14:00,Delayed,5697,104
FL-095147,SV-114,RUH,DMM,AC-022,2025-06-08 03:44:00,2025-06-08 07:12:00,2025-06-08 12:03:00,2025-06-08 15:31:00,Delayed,5994,208
FL-095148,SV-948,LHR,DXB,AC-011,2025-11-13 10:31:00,2025-11-13 11:17:00,2025-11-13 16:05:00,2025-11-13 16:51:00,Delayed,4009,46
FL-095149,SV-727,JED,IST,AC-016,2025-10-30 06:59:00,2025-10-30 07:11:00,2025-10-30 09:41:00,2025-10-30 09:53:00,On-Time,1950,12
FL-095150,SV-111,JED,DMM,AC-028,2025-04-22 22:36:00,2025-04-22 22:36:00,2025-04-23 03:34:00,2025-04-23 03:34:00,On-Time,3579,0
FL-095151,SV-100,LHR,CDG,AC-002,2024-05-31 00:57:00,2024-05-31 00:58:00,2024-05-31 07:33:00,2024-05-31 07:34:00,On-Time,4752,1
FL-095152,SV-176,JFK,JED,AC-016,2025-05-13 10:15:00,2025-05-13 10:29:00,2025-05-13 13:43:00,2025-05-13 13:57:00,On-Time,2501,14
FL-095153,SV-641,RUH,LHR,AC-026,2024-12-25 22:57:00,2024-12-26 01:26:00,2024-12-26 00:12:00,2024-12-26 02:41:00,Delayed,903,149
FL-095154,SV-813,RUH,IST,AC-049,2025-05-02 19:13:00,2025-05-02 19:13:00,2025-05-02 22:20:00,2025-05-02 22:12:00,On-Time,2245,0
FL-095155,SV-940,CDG,DXB,AC-041,2025-06-14 10:05:00,2025-06-14 10:49:00,2025-06-14 19:03:00,2025-06-14 19:47:00,Delayed,6457,44
FL-095156,SV-149,JFK,DXB,AC-021,2024-01-03 20:09:00,2024-01-03 20:09:00,2024-01-04 05:10:00,2024-01-04 05:04:00,On-Time,6497,0
FL-095157,SV-741,DMM,CDG,AC-042,2024-08-22 09:13:00,2024-08-22 09:15:00,2024-08-22 13:18:00,2024-08-22 13:20:00,On-Time,2949,2
FL-095158,SV-105,JED,JFK,AC-040,2024-08-05 08:01:00,2024-08-05 08:01:00,2024-08-05 13:09:00,2024-08-05 13:03:00,On-Time,3699,0
FL-095159,SV-174,DMM,LHR,AC-026,2024-05-14 18:21:00,2024-05-14 18:21:00,2024-05-14 21:31:00,2024-05-14 21:25:00,On-Time,2291,0
FL-095160,SV-445,DXB,JFK,AC-043,2025-07-13 22:27:00,2025-07-13 22:34:00,2025-07-14 07:04:00,2025-07-14 07:11:00,On-Time,6211,7
FL-095161,SV-959,LHR,JFK,AC-048,2024-10-12 21:41:00,2024-10-12 21:47:00,2024-10-12 22:22:00,2024-10-12 22:28:00,On-Time,499,6
FL-095162,SV-432,RUH,LHR,AC-038,2024-06-19 06:28:00,2024-06-19 06:29:00,2024-06-19 12:44:00,2024-06-19 12:45:00,On-Time,4519,1
FL-095163,SV-777,LHR,JED,AC-003,2024-11-18 10:34:00,2024-11-18 10:42:00,2024-11-18 12:53:00,2024-11-18 13:01:00,On-Time,1669,8
FL-095164,SV-943,JED,IST,AC-039,2024-07-14 12:16:00,2024-07-14 12:28:00,2024-07-14 19:12:00,2024-07-14 19:24:00,On-Time,5002,12
FL-095165,SV-950,RUH,JED,AC-048,2025-05-11 09:33:00,2025-05-11 09:42:00,2025-05-11 14:09:00,2025-05-11 14:18:00,On-Time,3313,9
FL-095166,SV-373,CDG,JFK,AC-048,2024-06-05 05:12:00,2024-06-05 06:14:00,2024-06-05 06:20:00,2024-06-05 07:22:00,Delayed,820,62
FL-095167,SV-609,LHR,IST,AC-040,2025-04-10 19:57:00,2025-04-10 19:57:00,2025-04-10 21:27:00,2025-04-10 21:25:00,On-Time,1090,0
FL-095168,SV-767,RUH,JED,AC-033,2025-11-26 13:10:00,2025-11-26 13:59:00,2025-11-26 21:49:00,2025-11-26 22:38:00,Delayed,6239,49
FL-095169,SV-367,RUH,DMM,AC-038,2025-03-03 14:51:00,,2025-03-03 21:37:00,,Cancelled,4881,0
FL-095170,SV-579,CDG,DMM,AC-030,2025-09-05 03:34:00,2025-09-05 03:38:00,2025-09-05 09:48:00,2025-09-05 09:52:00,On-Time,4493,4
FL-095171,SV-407,RUH,DMM,AC-041,2024-11-02 13:03:00,2024-11-02 14:25:00,2024-11-02 22:15:00,2024-11-02 23:37:00,Delayed,6634,82
FL-095172,SV-816,DMM,RUH,AC-013,2024-11-22 12:40:00,2024-11-22 12:40:00,2024-11-22 15:10:00,2024-11-22 15:01:00,On-Time,1800,0
FL-095173,SV-855,DXB,JED,AC-020,2025-06-26 16:29:00,2025-06-26 16:30:00,2025-06-26 23:44:00,2025-06-26 23:45:00,On-Time,5220,1
FL-095174,SV-698,LHR,IST,AC-029,2025-02-13 05:12:00,2025-02-13 07:16:00,2025-02-13 09:58:00,2025-02-13 12:02:00,Delayed,3435,124
FL-095175,SV-711,JFK,DMM,AC-021,2025-04-03 00:53:00,2025-04-03 00:53:00,2025-04-03 05:36:00,2025-04-03 05:30:00,On-Time,3406,0
FL-095176,SV-797,RUH,JFK,AC-021,2025-01-31 13:29:00,2025-01-31 13:29:00,2025-01-31 17:11:00,2025-01-31 17:09:00,On-Time,2664,0
FL-095177,SV-321,JED,LHR,AC-029,2025-04-30 00:45:00,2025-04-30 00:47:00,2025-04-30 08:19:00,2025-04-30 08:21:00,On-Time,5450,2
FL-095178,SV-377,DXB,JED,AC-008,2025-09-26 09:19:00,2025-09-26 09:57:00,2025-09-26 11:21:00,2025-09-26 11:59:00,Delayed,1474,38
FL-095179,SV-457,DMM,JFK,AC-013,2024-06-15 09:08:00,2024-06-15 11:05:00,2024-06-15 09:59:00,2024-06-15 11:56:00,Delayed,616,117
FL-095180,SV-784,IST,JFK,AC-011,2024-10-18 07:58:00,2024-10-18 07:58:00,2024-10-18 11:06:00,2024-10-18 11:00:00,On-Time,2263,0
FL-095181,SV-417,DMM,DXB,AC-048,2025-11-20 07:38:00,2025-11-20 07:50:00,2025-11-20 10:29:00,2025-11-20 10:41:00,On-Time,2062,12
FL-095182,SV-141,IST,JED,AC-023,2024-11-26 12:36:00,,2024-11-26 20:21:00,,Cancelled,5581,0
FL-095183,SV-166,IST,RUH,AC-049,2024-02-05 04:25:00,2024-02-05 04:25:00,2024-02-05 07:45:00,2024-02-05 07:43:00,On-Time,2411,0
FL-095184,SV-291,DXB,RUH,AC-043,2025-05-30 08:40:00,2025-05-30 08:40:00,2025-05-30 17:30:00,2025-05-30 17:27:00,On-Time,6362,0
FL-095185,SV-242,JFK,DXB,AC-022,2024-09-28 02:34:00,2024-09-28 02:34:00,2024-09-28 07:44:00,2024-09-28 07:42:00,On-Time,3731,0
FL-095186,SV-253,CDG,LHR,AC-019,2025-02-10 20:40:00,2025-02-10 21:13:00,2025-02-10 23:22:00,2025-02-10 23:55:00,Delayed,1948,33
FL-095187,SV-193,JFK,DMM,AC-024,2024-05-09 01:47:00,2024-05-09 02:01:00,2024-05-09 08:00:00,2024-05-09 08:14:00,On-Time,4481,14
FL-095188,SV-296,DMM,CDG,AC-020,2024-07-16 06:41:00,2024-07-16 06:41:00,2024-07-16 08:19:00,2024-07-16 08:16:00,On-Time,1187,0
FL-095189,SV-477,DMM,LHR,AC-041,2024-06-08 23:19:00,2024-06-08 23:25:00,2024-06-09 08:53:00,2024-06-09 08:59:00,On-Time,6894,6
FL-095190,SV-706,LHR,RUH,AC-008,2024-03-30 00:53:00,2024-03-30 00:53:00,2024-03-30 02:53:00,2024-03-30 02:43:00,On-Time,1445,0
FL-095191,SV-482,DMM,JED,AC-041,2025-12-11 04:33:00,2025-12-11 04:33:00,2025-12-11 07:59:00,2025-12-11 07:49:00,On-Time,2477,0
FL-095192,SV-860,DMM,RUH,AC-001,2025-01-28 20:12:00,2025-01-28 20:12:00,2025-01-29 00:12:00,2025-01-29 00:03:00,On-Time,2891,0
FL-095193,SV-633,RUH,JED,AC-011,2025-12-30 19:05:00,2025-12-30 19:09:00,2025-12-31 04:34:00,2025-12-31 04:38:00,On-Time,6836,4
FL-095194,SV-665,JFK,LHR,AC-027,2024-01-01 04:14:00,2024-01-01 04:14:00,2024-01-01 13:53:00,2024-01-01 13:52:00,On-Time,6954,0
FL-095195,SV-588,IST,JED,AC-034,2025-03-28 23:31:00,2025-03-28 23:31:00,2025-03-29 01:45:00,2025-03-29 01:37:00,On-Time,1618,0
FL-095196,SV-736,LHR,JED,AC-003,2024-01-06 22:20:00,2024-01-06 22:20:00,2024-01-07 01:32:00,2024-01-07 01:32:00,On-Time,2315,0
FL-095197,SV-925,DMM,CDG,AC-007,2025-05-15 00:55:00,2025-05-15 01:54:00,2025-05-15 03:23:00,2025-05-15 04:22:00,Delayed,1781,59
FL-095198,SV-818,LHR,JFK,AC-021,2024-11-29 22:01:00,2024-11-29 22:10:00,2024-11-30 00:01:00,2024-11-30 00:10:00,On-Time,1441,9
FL-095199,SV-792,JFK,LHR,AC-036,2024-12-10 23:04:00,2024-12-10 23:04:00,2024-12-11 03:29:00,2024-12-11 03:29:00,On-Time,3184,0
FL-095200,SV-966,DMM,CDG,AC-026,2024-02-13 19:39:00,2024-02-13 19:49:00,2024-02-13 23:21:00,2024-02-13 23:31:00,On-Time,2665,10
