Weather_ID,Airport_Code,Date,Temperature_C,Wind_Speed_Kts,Visibility_KM,Condition
WX-0005083,CDG,2025-11-27,12,7,8.1,Clear
WX-0005084,CDG,2025-11-28,33,14,8.7,Clear
WX-0005085,CDG,2025-11-29,17,13,8.7,Clear
WX-0005086,CDG,2025-11-30,27,17,2.1,Storm
WX-0005087,CDG,2025-12-01,36,6,9.7,Cloudy
WX-0005088,CDG,2025-12-02,22,15,8.1,Rain
WX-0005089,CDG,2025-12-03,38,10,8.7,Clear
WX-0005090,CDG,2025-12-04,14,10,8.2,Clear
WX-0005091,CDG,2025-12-05,27,3,8.7,Clear
WX-0005092,CDG,2025-12-06,23,7,8.8,Cloudy
WX-0005093,CDG,2025-12-07,28,11,8.8,Clear
WX-0005094,CDG,2025-12-08,19,13,8.7,Clear
WX-0005095,CDG,2025-12-09,24,2,9.7,Clear
WX-0005096,CDG,2025-12-10,38,5,9.1,Cloudy
WX-0005097,CDG,2025-12-11,35,2,9.0,Clear
WX-0005098,CDG,2025-12-12,23,3,10.0,Clear
WX-0005099,CDG,2025-12-13,21,9,9.4,Clear
WX-0005100,CDG,2025-12-14,38,10,9.2,Clear
WX-0005101,CDG,2025-12-15,29,9,9.3,Cloudy
WX-0005102,CDG,2025-12-16,25,12,9.5,Clear
WX-0005103,CDG,2025-12-17,20,10,9.8,Clear
WX-0005104,CDG,2025-12-18,15,5,9.3,Clear
WX-0005105,CDG,2025-12-19,28,11,8.3,Clear
WX-0005106,CDG,2025-12-20,26,12,10.0,Clear
WX-0005107,CDG,2025-12-21,13,13,9.4,Rain
WX-0005108,CDG,2025-12-22,22,36,8.7,Rain
WX-0005109,CDG,2025-12-23,41,6,8.8,Clear
WX-0005110,CDG,2025-12-24,28,2,9.7,Clear
WX-0005111,CDG,2025-12-25,24,14,8.8,Clear
WX-0005112,CDG,2025-12-26,38,3,9.3,Clear
WX-0005113,CDG,2025-12-27,40,2,8.5,Clear
WX-0005114,CDG,2025-12-28,10,10,9.1,Clear
WX-0005115,CDG,2025-12-29,19,42,2.2,Storm
WX-0005116,CDG,2025-12-30,37,12,9.9,Clear
WX-0005117,CDG,2025-12-31,30,6,9.6,Clear
WX-0005118,IST,2024-01-01,29,14,8.6,Clear
WX-0005119,IST,2024-01-02,29,7,8.1,Clear
WX-0005120,IST,2024-01-03,11,6,8.8,Cloudy
WX-0005121,IST,2024-01-04,39,10,9.6,Clear
WX-0005122,IST,2024-01-05,13,2,8.4,Clear
WX-0005123,IST,2024-01-06,25,9,8.6,Clear
WX-0005124,IST,2024-01-07,36,12,8.5,Clear
WX-0005125,IST,2024-01-08,28,12,9.8,Clear
WX-0005126,IST,2024-01-09,31,27,9.4,Rain
WX-0005127,IST,2024-01-10,30,6,9.3,Clear
WX-0005128,IST,2024-01-11,32,30,9.4,Rain
WX-0005129,IST,2024-01-12,40,6,9.2,Clear
WX-0005130,IST,2024-01-13,18,9,8.5,Clear
WX-0005131,IST,2024-01-14,23,5,8.2,Clear
WX-0005132,IST,2024-01-15,37,11,9.1,Clear
WX-0005133,IST,2024-01-16,22,11,8.2,Clear
WX-0005134,IST,2024-01-17,23,2,9.9,Clear
WX-0005135,IST,2024-01-18,28,19,9.3,Rain
WX-0005136,IST,2024-01-19,18,10,8.7,Clear
WX-0005137,IST,2024-01-20,27,14,8.9,Clear
WX-0005138,IST,2024-01-21,23,14,9.9,Clear
WX-0005139,IST,2024-01-22,11,6,9.8,Clear
WX-0005140,IST,2024-01-23,30,8,9.5,Cloudy
WX-0005141,IST,2024-01-24,30,3,8.8,Cloudy
WX-0005142,IST,2024-01-25,39,12,9.3,Clear
WX-0005143,IST,2024-01-26,24,10,9.0,Clear
WX-0005144,IST,2024-01-27,16,11,8.0,Clear
WX-0005145,IST,2024-01-28,38,11,8.7,Cloudy
WX-0005146,IST,2024-01-29,37,12,9.6,Cloudy
WX-0005147,IST,2024-01-30,30,5,9.7,Clear
WX-0005148,IST,2024-01-31,32,3,2.3,Fog
WX-0005149,IST,2024-02-01,31,5,8.1,Clear
WX-0005150,IST,2024-02-02,25,12,10.0,Cloudy
WX-0005151,IST,2024-02-03,38,9,8.3,Clear
WX-0005152,IST,2024-02-04,26,17,1.5,Storm
WX-0005153,IST,2024-02-05,37,4,8.9,Clear
WX-0005154,IST,2024-02-06,32,7,8.3,Clear
WX-0005155,IST,2024-02-07,16,4,9.5,Clear
WX-0005156,IST,2024-02-08,25,2,8.2,Clear
WX-0005157,IST,2024-02-09,25,11,9.8,Cloudy
WX-0005158,IST,2024-02-10,39,2,9.7,Clear
WX-0005159,IST,2024-02-11,14,10,8.0,Cloudy
WX-0005160,IST,2024-02-12,39,9,3.3,Fog
WX-0005161,IST,2024-02-13,16,7,8.1,Clear
WX-0005162,IST,2024-02-14,41,13,8.1,Clear
WX-0005163,IST,2024-02-15,32,18,9.8,Rain
WX-0005164,IST,2024-02-16,40,10,8.0,Clear
WX-0005165,IST,2024-02-17,19,11,1.9,Storm
WX-0005166,IST,2024-02-18,35,5,8.3,Cloudy
WX-0005167,IST,2024-02-19,37,14,8.0,Clear
WX-0005168,IST,2024-02-20,23,7,9.2,Clear
WX-0005169,IST,2024-02-21,10,10,10.0,Clear
WX-0005170,IST,2024-02-22,40,2,8.9,Clear
WX-0005171,IST,2024-02-23,33,5,8.2,Clear
WX-0005172,IST,2024-02-24,27,14,8.7,Cloudy
WX-0005173,IST,2024-02-25,25,14,8.9,Clear
WX-0005174,IST,2024-02-26,41,2,8.2,Clear
WX-0005175,IST,2024-02-27,18,4,8.9,Clear
WX-0005176,IST,2024-02-28,38,9,2.4,Fog
WX-0005177,IST,2024-02-29,34,11,8.7,Cloudy
WX-0005178,IST,2024-03-01,23,9,9.3,Clear
WX-0005179,IST,2024-03-02,38,6,9.4,Clear
WX-0005180,IST,2024-03-03,41,11,9.1,Rain
WX-0005181,IST,2024-03-04,29,14,9.6,Clear
WX-0005182,IST,2024-03-05,22,14,9.8,Clear
WX-0005183,IST,2024-03-06,16,6,9.1,Clear
WX-0005184,IST,2024-03-07,36,25,8.6,Rain
WX-0005185,IST,2024-03-08,22,4,3.6,Fog
WX-0005186,IST,2024-03-09,16,14,8.2,Clear
WX-0005187,IST,2024-03-10,35,8,8.1,Clear
WX-0005188,IST,2024-03-11,33,8,8.8,Clear
WX-0005189,IST,2024-03-12,40,12,8.6,Cloudy
WX-0005190,IST,2024-03-13,33,17,9.2,Rain
WX-0005191,IST,2024-03-14,26,13,9.5,Clear
WX-0005192,IST,2024-03-15,36,14,9.7,Clear
WX-0005193,IST,2024-03-16,22,7,10.0,Clear
WX-0005194,IST,2024-03-17,11,11,8.6,Clear
WX-0005195,IST,2024-03-18,38,12,9.7,Clear
WX-0005196,IST,2024-03-19,11,9,9.2,Clear
WX-0005197,IST,2024-03-20,18,14,1.6,Fog
WX-0005198,IST,2024-03-21,20,12,9.8,Clear
WX-0005199,IST,2024-03-22,37,6,8.1,Clear
WX-0005200,IST,2024-03-23,19,8,8.1,Clear
WX-0005201,IST,2024-03-24,14,9,8.6,Clear
WX-0005202,IST,2024-03-25,41,11,8.5,Clear
WX-0005203,IST,2024-03-26,12,6,9.4,Cloudy
WX-0005204,IST,2024-03-27,12,4,9.5,Clear
WX-0005205,IST,2024-03-28,39,9,8.3,Clear
WX-0005206,IST,2024-03-29,27,3,8.3,Clear
WX-0005207,IST,2024-03-30,39,11,8.9,Clear
WX-0005208,IST,2024-03-31,30,3,9.7,Clear
WX-0005209,IST,2024-04-01,22,9,8.1,Clear
WX-0005210,IST,2024-04-02,39,17,9.7,Rain
WX-0005211,IST,2024-04-03,32,6,9.8,Clear
WX-0005212,IST,2024-04-04,32,14,8.3,Clear
WX-0005213,IST,2024-04-05,18,8,9.9,Clear
WX-0005214,IST,2024-04-06,30,11,9.2,Clear
WX-0005215,IST,2024-04-07,19,7,9.8,Cloudy
WX-0005216,IST,2024-04-08,35,10,8.0,Clear
WX-0005217,IST,2024-04-09,25,11,9.4,Cloudy
WX-0005218,IST,2024-04-10,41,14,9.9,Clear
WX-0005219,IST,2024-04-11,26,10,8.7,Clear
WX-0005220,IST,2024-04-12,13,8,10.0,Cloudy
WX-0005221,IST,2024-04-13,34,3,9.0,Clear
WX-0005222,IST,2024-04-14,29,35,8.9,Rain
WX-0005223,IST,2024-04-15,18,2,9.9,Clear
WX-0005224,IST,2024-04-16,28,3,8.6,Clear
WX-0005225,IST,2024-04-17,32,2,8.3,Clear
WX-0005226,IST,2024-04-18,24,10,9.8,Clear
WX-0005227,IST,2024-04-19,25,2,8.6,Clear
WX-0005228,IST,2024-04-20,10,19,9.1,Rain
WX-0005229,IST,2024-04-21,39,5,10.0,Clear
WX-0005230,IST,2024-04-22,19,11,9.6,Clear
WX-0005231,IST,2024-04-23,22,7,8.1,Clear
WX-0005232,IST,2024-04-24,19,10,9.3,Clear
WX-0005233,IST,2024-04-25,41,2,8.8,Clear
WX-0005234,IST,2024-04-26,37,7,8.9,Cloudy
WX-0005235,IST,2024-04-27,36,5,8.9,Clear
WX-0005236,IST,2024-04-28,40,7,8.2,Clear
WX-0005237,IST,2024-04-29,19,14,9.3,Clear
WX-0005238,IST,2024-04-30,38,9,9.7,Cloudy
WX-0005239,IST,2024-05-01,37,13,8.8,Clear
WX-0005240,IST,2024-05-02,37,12,9.7,Clear
WX-0005241,IST,2024-05-03,38,5,9.9,Clear
WX-0005242,IST,2024-05-04,15,4,9.7,Clear
WX-0005243,IST,2024-05-05,20,10,8.5,Clear
WX-0005244,IST,2024-05-06,35,7,8.9,Cloudy
WX-0005245,IST,2024-05-07,18,7,8.7,Clear
WX-0005246,IST,2024-05-08,32,13,9.5,Clear
WX-0005247,IST,2024-05-09,15,14,9.1,Rain
WX-0005248,IST,2024-05-10,24,36,8.1,Rain
WX-0005249,IST,2024-05-11,40,10,8.7,Clear
WX-0005250,IST,2024-05-12,37,7,8.6,Cloudy
WX-0005251,IST,2024-05-13,19,11,8.1,Clear
WX-0005252,IST,2024-05-14,32,7,8.5,Clear
WX-0005253,IST,2024-05-15,33,7,9.3,Cloudy
WX-0005254,IST,2024-05-16,13,13,9.8,Cloudy
WX-0005255,IST,2024-05-17,41,10,9.7,Cloudy
WX-0005256,IST,2024-05-18,31,40,8.5,Rain
WX-0005257,IST,2024-05-19,20,3,9.1,Clear
WX-0005258,IST,2024-05-20,16,10,9.9,Cloudy
WX-0005259,IST,2024-05-21,25,9,9.7,Clear
WX-0005260,IST,2024-05-22,19,8,9.7,Clear
WX-0005261,IST,2024-05-23,13,13,8.7,Clear
WX-0005262,IST,2024-05-24,39,2,8.9,Clear
WX-0005263,IST,2024-05-25,40,11,8.4,Clear
WX-0005264,IST,2024-05-26,23,11,8.0,Clear
WX-0005265,IST,2024-05-27,37,7,9.4,Clear
WX-0005266,IST,2024-05-28,22,7,9.3,Cloudy
WX-0005267,IST,2024-05-29,32,14,8.2,Clear
WX-0005268,IST,2024-05-30,13,11,8.8,Clear
WX-0005269,IST,2024-05-31,23,10,8.9,Clear
WX-0005270,IST,2024-06-01,20,4,8.9,Clear
WX-0005271,IST,2024-06-02,17,8,8.0,Clear
WX-0005272,IST,2024-06-03,38,4,8.0,Clear
WX-0005273,IST,2024-06-04,27,7,8.2,Clear
WX-0005274,IST,2024-06-05,34,6,8.1,Clear
WX-0005275,IST,2024-06-06,37,4,1.9,Fog
WX-0005276,IST,2024-06-07,30,4,8.3,Clear
WX-0005277,IST,2024-06-08,15,10,8.9,Clear
WX-0005278,IST,2024-06-09,37,4,1.5,Fog
WX-0005279,IST,2024-06-10,30,14,2.1,Fog
WX-0005280,IST,2024-06-11,25,5,8.6,Cloudy
WX-0005281,IST,2024-06-12,10,9,9.8,Cloudy
WX-0005282,IST,2024-06-13,22,9,8.3,Cloudy
WX-0005283,IST,2024-06-14,26,5,8.2,Clear
WX-0005284,IST,2024-06-15,20,12,9.0,Clear
WX-0005285,IST,2024-06-16,20,9,9.4,Cloudy
WX-0005286,IST,2024-06-17,16,7,8.4,Clear
WX-0005287,IST,2024-06-18,33,13,9.9,Cloudy
WX-0005288,IST,2024-06-19,13,9,9.5,Clear
WX-0005289,IST,2024-06-20,41,3,9.0,Cloudy
WX-0005290,IST,2024-06-21,16,2,9.1,Clear
WX-0005291,IST,2024-06-22,31,13,8.7,Clear
WX-0005292,IST,2024-06-23,21,14,9.0,Cloudy
WX-0005293,IST,2024-06-24,30,3,8.2,Clear
WX-0005294,IST,2024-06-25,25,11,8.7,Clear
WX-0005295,IST,2024-06-26,36,2,8.1,Clear
WX-0005296,IST,2024-06-27,28,12,9.3,Cloudy
WX-0005297,IST,2024-06-28,35,12,9.6,Clear
WX-0005298,IST,2024-06-29,29,6,9.6,Clear
WX-0005299,IST,2024-06-30,25,6,9.2,Cloudy
WX-0005300,IST,2024-07-01,30,40,9.0,Rain
WX-0005301,IST,2024-07-02,37,3,9.7,Clear
WX-0005302,IST,2024-07-03,25,10,9.6,Clear
WX-0005303,IST,2024-07-04,30,14,2.8,Storm
WX-0005304,IST,2024-07-05,20,4,9.1,Clear
WX-0005305,IST,2024-07-06,40,13,9.7,Cloudy
WX-0005306,IST,2024-07-07,27,2,9.1,Cloudy
WX-0005307,IST,2024-07-08,39,14,9.9,Clear
WX-0005308,IST,2024-07-09,41,9,8.6,Cloudy
WX-0005309,IST,2024-07-10,28,2,8.4,Clear
WX-0005310,IST,2024-07-11,33,6,2.1,Storm
WX-0005311,IST,2024-07-12,20,7,8.0,Clear
WX-0005312,IST,2024-07-13,19,10,9.6,Cloudy
WX-0005313,IST,2024-07-14,24,8,8.9,Cloudy
WX-0005314,IST,2024-07-15,34,13,2.1,Fog
WX-0005315,IST,2024-07-16,33,5,8.3,Clear
WX-0005316,IST,2024-07-17,19,40,9.4,Rain
WX-0005317,IST,2024-07-18,14,12,8.1,Clear
WX-0005318,IST,2024-07-19,41,6,8.2,Clear
WX-0005319,IST,2024-07-20,11,12,8.5,Clear
WX-0005320,IST,2024-07-21,27,8,1.1,Fog
WX-0005321,IST,2024-07-22,20,3,8.3,Clear
WX-0005322,IST,2024-07-23,11,6,8.0,Clear
WX-0005323,IST,2024-07-24,11,13,9.6,Clear
WX-0005324,IST,2024-07-25,19,10,8.9,Clear
WX-0005325,IST,2024-07-26,27,10,9.4,Clear
WX-0005326,IST,2024-07-27,30,8,8.6,Cloudy
WX-0005327,IST,2024-07-28,22,5,9.1,Clear
WX-0005328,IST,2024-07-29,11,11,8.9,Clear
WX-0005329,IST,2024-07-30,35,10,8.1,Clear
WX-0005330,IST,2024-07-31,25,7,8.1,Cloudy
WX-0005331,IST,2024-08-01,41,3,8.0,Clear
WX-0005332,IST,2024-08-02,28,11,9.0,Clear
WX-0005333,IST,2024-08-03,25,11,8.1,Cloudy
WX-0005334,IST,2024-08-04,36,8,9.8,Cloudy
WX-0005335,IST,2024-08-05,10,8,8.1,Clear
WX-0005336,IST,2024-08-06,33,9,8.0,Cloudy
WX-0005337,IST,2024-08-07,40,8,9.3,Clear
WX-0005338,IST,2024-08-08,32,11,8.1,Clear
WX-0005339,IST,2024-08-09,25,12,10.0,Clear
WX-0005340,IST,2024-08-10,23,13,9.5,Clear
WX-0005341,IST,2024-08-11,14,4,9.6,Clear
WX-0005342,IST,2024-08-12,38,2,9.5,Cloudy
WX-0005343,IST,2024-08-13,40,2,9.1,Clear
WX-0005344,IST,2024-08-14,30,12,9.9,Clear
WX-0005345,IST,2024-08-15,24,10,9.6,Clear
WX-0005346,IST,2024-08-16,34,4,8.7,Cloudy
WX-0005347,IST,2024-08-17,36,14,9.8,Clear
WX-0005348,IST,2024-08-18,33,8,2.0,Fog
WX-0005349,IST,2024-08-19,37,3,9.0,Clear
WX-0005350,IST,2024-08-20,12,10,9.1,Clear
WX-0005351,IST,2024-08-21,25,14,9.7,Clear
WX-0005352,IST,2024-08-22,23,11,9.3,Clear
WX-0005353,IST,2024-08-23,12,4,9.9,Clear
WX-0005354,IST,2024-08-24,26,11,8.2,Clear
WX-0005355,IST,2024-08-25,41,28,1.8,Storm
WX-0005356,IST,2024-08-26,24,4,8.3,Clear
WX-0005357,IST,2024-08-27,16,4,8.2,Clear
WX-0005358,IST,2024-08-28,10,5,9.1,Cloudy
WX-0005359,IST,2024-08-29,16,13,2.6,Fog
WX-0005360,IST,2024-08-30,30,4,9.9,Cloudy
WX-0005361,IST,2024-08-31,20,5,9.4,Clear
WX-0005362,IST,2024-09-01,29,13,9.9,Clear
WX-0005363,IST,2024-09-02,35,5,9.0,Clear
WX-0005364,IST,2024-09-03,13,11,8.8,Cloudy
WX-0005365,IST,2024-09-04,24,2,9.7,Clear
WX-0005366,IST,2024-09-05,40,9,1.9,Fog
WX-0005367,IST,2024-09-06,18,13,3.1,Fog
WX-0005368,IST,2024-09-07,30,13,9.2,Clear
WX-0005369,IST,2024-09-08,41,14,3.2,Storm
WX-0005370,IST,2024-09-09,18,14,8.8,Clear
WX-0005371,IST,2024-09-10,24,2,9.3,Clear
WX-0005372,IST,2024-09-11,31,10,8.0,Clear
WX-0005373,IST,2024-09-12,19,3,8.4,Clear
WX-0005374,IST,2024-09-13,17,4,9.0,Clear
WX-0005375,IST,2024-09-14,18,9,8.2,Cloudy
WX-0005376,IST,2024-09-15,26,2,9.6,Clear
WX-0005377,IST,2024-09-16,23,12,8.7,Clear
WX-0005378,IST,2024-09-17,18,14,2.6,Storm
WX-0005379,IST,2024-09-18,34,12,8.9,Clear
WX-0005380,IST,2024-09-19,36,14,9.6,Clear
WX-0005381,IST,2024-09-20,30,29,9.7,Rain
WX-0005382,IST,2024-09-21,28,7,9.8,Clear
WX-0005383,IST,2024-09-22,24,10,8.2,Cloudy
WX-0005384,IST,2024-09-23,30,11,9.0,Cloudy
WX-0005385,IST,2024-09-24,28,3,8.2,Clear
WX-0005386,IST,2024-09-25,31,14,8.5,Clear
WX-0005387,IST,2024-09-26,32,31,8.5,Rain
WX-0005388,IST,2024-09-27,11,8,9.7,Clear
WX-0005389,IST,2024-09-28,12,9,3.8,Fog
WX-0005390,IST,2024-09-29,38,11,2.2,Fog
WX-0005391,IST,2024-09-30,30,28,1.2,Storm
WX-0005392,IST,2024-10-01,17,3,8.8,Clear
WX-0005393,IST,2024-10-02,25,7,9.5,Clear
WX-0005394,IST,2024-10-03,17,7,9.2,Clear
WX-0005395,IST,2024-10-04,17,2,9.0,Clear
WX-0005396,IST,2024-10-05,18,6,8.6,Clear
WX-0005397,IST,2024-10-06,36,8,8.8,Rain
WX-0005398,IST,2024-10-07,11,12,9.4,Clear
WX-0005399,IST,2024-10-08,32,5,8.8,Clear
WX-0005400,IST,2024-10-09,12,2,8.9,Cloudy
WX-0005401,IST,2024-10-10,31,11,9.0,Clear
WX-0005402,IST,2024-10-11,10,10,2.0,Fog
WX-0005403,IST,2024-10-12,14,3,10.0,Clear
WX-0005404,IST,2024-10-13,28,13,8.7,Clear
WX-0005405,IST,2024-10-14,17,11,9.6,Clear
WX-0005406,IST,2024-10-15,35,4,8.3,Clear
WX-0005407,IST,2024-10-16,11,10,8.9,Clear
WX-0005408,IST,2024-10-17,21,5,8.0,Clear
WX-0005409,IST,2024-10-18,23,3,8.8,Clear
WX-0005410,IST,2024-10-19,15,3,9.0,Clear
WX-0005411,IST,2024-10-20,40,13,8.9,Clear
WX-0005412,IST,2024-10-21,32,3,9.2,Clear
WX-0005413,IST,2024-10-22,30,9,9.5,Clear
WX-0005414,IST,2024-10-23,34,10,9.8,Clear
WX-0005415,IST,2024-10-24,33,2,8.6,Clear
WX-0005416,IST,2024-10-25,32,11,9.0,Clear
WX-0005417,IST,2024-10-26,27,11,8.6,Cloudy
WX-0005418,IST,2024-10-27,30,34,9.3,Rain
WX-0005419,IST,2024-10-28,23,9,8.3,Clear
WX-0005420,IST,2024-10-29,30,9,8.9,Cloudy
WX-0005421,IST,2024-10-30,14,34,2.1,Storm
WX-0005422,IST,2024-10-31,15,4,8.4,Clear
WX-0005423,IST,2024-11-01,20,5,9.6,Clear
WX-0005424,IST,2024-11-02,20,35,8.8,Rain
WX-0005425,IST,2024-11-03,15,14,9.6,Rain
WX-0005426,IST,2024-11-04,35,3,8.2,Clear
WX-0005427,IST,2024-11-05,39,8,9.8,Rain
WX-0005428,IST,2024-11-06,10,7,8.3,Clear
WX-0005429,IST,2024-11-07,28,5,8.7,Cloudy
WX-0005430,IST,2024-11-08,25,4,9.8,Cloudy
WX-0005431,IST,2024-11-09,19,14,8.8,Clear
WX-0005432,IST,2024-11-10,41,6,8.4,Clear
WX-0005433,IST,2024-11-11,30,12,3.1,Storm
WX-0005434,IST,2024-11-12,16,9,8.7,Clear
WX-0005435,IST,2024-11-13,34,6,1.7,Fog
WX-0005436,IST,2024-11-14,25,3,8.6,Clear
WX-0005437,IST,2024-11-15,36,2,9.7,Clear
WX-0005438,IST,2024-11-16,17,34,8.0,Rain
WX-0005439,IST,2024-11-17,11,3,10.0,Cloudy
WX-0005440,IST,2024-11-18,27,26,3.8,Storm
WX-0005441,IST,2024-11-19,22,5,8.5,Cloudy
WX-0005442,IST,2024-11-20,41,5,9.5,Rain
WX-0005443,IST,2024-11-21,32,8,9.0,Clear
WX-0005444,IST,2024-11-22,37,8,8.3,Clear
WX-0005445,IST,2024-11-23,21,25,9.7,Rain
WX-0005446,IST,2024-11-24,26,14,10.0,Clear
WX-0005447,IST,2024-11-25,38,10,9.6,Cloudy
WX-0005448,IST,2024-11-26,25,9,9.9,Cloudy
WX-0005449,IST,2024-11-27,40,10,10.0,Clear
WX-0005450,IST,2024-11-28,41,3,8.4,Clear
WX-0005451,IST,2024-11-29,32,3,9.6,Clear
WX-0005452,IST,2024-11-30,17,9,8.4,Cloudy
WX-0005453,IST,2024-12-01,17,6,8.5,Clear
WX-0005454,IST,2024-12-02,26,12,8.1,Clear
WX-0005455,IST,2024-12-03,19,2,9.7,Clear
WX-0005456,IST,2024-12-04,20,8,9.6,Cloudy
WX-0005457,IST,2024-12-05,27,10,9.0,Clear
WX-0005458,IST,2024-12-06,40,9,8.6,Cloudy
WX-0005459,IST,2024-12-07,41,4,9.9,Cloudy
WX-0005460,IST,2024-12-08,38,6,9.5,Clear
WX-0005461,IST,2024-12-09,38,6,8.6,Clear
WX-0005462,IST,2024-12-10,26,3,9.7,Clear
WX-0005463,IST,2024-12-11,39,8,8.8,Clear
WX-0005464,IST,2024-12-12,15,2,9.4,Cloudy
WX-0005465,IST,2024-12-13,17,11,9.9,Cloudy
WX-0005466,IST,2024-12-14,37,14,9.6,Clear
WX-0005467,IST,2024-12-15,39,5,9.4,Clear
WX-0005468,IST,2024-12-16,16,11,8.2,Clear
WX-0005469,IST,2024-12-17,22,13,8.9,Clear
WX-0005470,IST,2024-12-18,36,10,9.6,Rain
WX-0005471,IST,2024-12-19,34,13,8.3,Clear
WX-0005472,IST,2024-12-20,15,12,9.8,Clear
WX-0005473,IST,2024-12-21,31,10,9.7,Clear
WX-0005474,IST,2024-12-22,32,4,9.9,Clear
WX-0005475,IST,2024-12-23,31,12,9.8,Clear
WX-0005476,IST,2024-12-24,27,13,9.4,Rain
WX-0005477,IST,2024-12-25,27,36,9.3,Rain
WX-0005478,IST,2024-12-26,39,5,8.3,Clear
WX-0005479,IST,2024-12-27,26,2,9.3,Cloudy
WX-0005480,IST,2024-12-28,20,12,2.4,Fog
WX-0005481,IST,2024-12-29,34,13,9.5,Clear
WX-0005482,IST,2024-12-30,20,14,8.5,Clear
WX-0005483,IST,2024-12-31,24,3,8.4,Clear
WX-0005484,IST,2025-01-01,20,3,10.0,Clear
WX-0005485,IST,2025-01-02,15,6,9.8,Cloudy
WX-0005486,IST,2025-01-03,36,11,8.1,Cloudy
WX-0005487,IST,2025-01-04,24,5,9.1,Cloudy
WX-0005488,IST,2025-01-05,12,8,9.4,Clear
WX-0005489,IST,2025-01-06,22,33,8.4,Rain
WX-0005490,IST,2025-01-07,28,8,8.9,Clear
WX-0005491,IST,2025-01-08,12,5,9.4,Clear
WX-0005492,IST,2025-01-09,37,14,8.4,Clear
WX-0005493,IST,2025-01-10,11,10,9.7,Clear
WX-0005494,IST,2025-01-11,26,6,8.7,Clear
WX-0005495,IST,2025-01-12,14,2,8.3,Cloudy
WX-0005496,IST,2025-01-13,40,6,8.7,Clear
WX-0005497,IST,2025-01-14,18,9,8.3,Clear
WX-0005498,IST,2025-01-15,21,8,9.7,Clear
WX-0005499,IST,2025-01-16,10,4,9.8,Clear
WX-0005500,IST,2025-01-17,11,11,9.6,Cloudy
WX-0005501,IST,2025-01-18,16,4,9.7,Clear
WX-0005502,IST,2025-01-19,18,8,9.1,Cloudy
WX-0005503,IST,2025-01-20,35,2,8.1,Clear
WX-0005504,IST,2025-01-21,32,8,8.2,Cloudy
WX-0005505,IST,2025-01-22,32,7,9.2,Cloudy
WX-0005506,IST,2025-01-23,17,22,3.4,Storm
WX-0005507,IST,2025-01-24,28,27,9.7,Rain
WX-0005508,IST,2025-01-25,30,4,8.1,Cloudy
WX-0005509,IST,2025-01-26,14,4,8.4,Cloudy
WX-0005510,IST,2025-01-27,33,14,8.1,Clear
WX-0005511,IST,2025-01-28,36,3,8.0,Clear
WX-0005512,IST,2025-01-29,29,7,8.5,Clear
WX-0005513,IST,2025-01-30,23,14,9.8,Clear
WX-0005514,IST,2025-01-31,37,7,8.9,Cloudy
WX-0005515,IST,2025-02-01,36,15,10.0,Rain
WX-0005516,IST,2025-02-02,17,14,9.8,Clear
WX-0005517,IST,2025-02-03,31,5,8.2,Clear
WX-0005518,IST,2025-02-04,34,29,8.2,Rain
WX-0005519,IST,2025-02-05,20,9,9.8,Clear
WX-0005520,IST,2025-02-06,16,30,8.3,Rain
WX-0005521,IST,2025-02-07,19,11,8.9,Clear
WX-0005522,IST,2025-02-08,31,2,9.4,Cloudy
WX-0005523,IST,2025-02-09,22,10,8.0,Clear
WX-0005524,IST,2025-02-10,13,12,9.2,Clear
WX-0005525,IST,2025-02-11,24,13,9.9,Clear
WX-0005526,IST,2025-02-12,31,3,8.2,Clear
WX-0005527,IST,2025-02-13,33,13,9.9,Clear
WX-0005528,IST,2025-02-14,16,2,8.6,Clear
WX-0005529,IST,2025-02-15,35,8,8.6,Clear
WX-0005530,IST,2025-02-16,11,6,8.5,Cloudy
WX-0005531,IST,2025-02-17,40,7,8.7,Clear
WX-0005532,IST,2025-02-18,16,12,9.8,Clear
WX-0005533,IST,2025-02-19,36,11,8.4,Clear
WX-0005534,IST,2025-02-20,12,3,9.3,Clear
WX-0005535,IST,2025-02-21,16,2,9.3,Clear
WX-0005536,IST,2025-02-22,35,12,8.9,Clear
WX-0005537,IST,2025-02-23,31,23,2.2,Storm
WX-0005538,IST,2025-02-24,32,6,2.0,Storm
WX-0005539,IST,2025-02-25,16,2,8.4,Cloudy
WX-0005540,IST,2025-02-26,22,3,8.4,Clear
WX-0005541,IST,2025-02-27,13,11,8.7,Cloudy
WX-0005542,IST,2025-02-28,17,40,9.8,Rain
WX-0005543,IST,2025-03-01,11,7,9.1,Clear
WX-0005544,IST,2025-03-02,15,14,8.5,Clear
WX-0005545,IST,2025-03-03,21,11,8.6,Cloudy
WX-0005546,IST,2025-03-04,26,11,9.3,Clear
WX-0005547,IST,2025-03-05,20,6,9.7,Clear
WX-0005548,IST,2025-03-06,30,2,8.3,Clear
WX-0005549,IST,2025-03-07,36,38,9.0,Rain
WX-0005550,IST,2025-03-08,37,10,3.7,Fog
WX-0005551,IST,2025-03-09,26,13,10.0,Cloudy
WX-0005552,IST,2025-03-10,23,11,9.5,Clear
WX-0005553,IST,2025-03-11,11,5,9.5,Clear
WX-0005554,IST,2025-03-12,27,7,9.1,Clear
WX-0005555,IST,2025-03-13,18,4,8.6,Clear
