Delay_ID,Flight_ID,Delay_Reason,Delay_Minutes
DEL-021744,FL-094653,Maintenance,26
DEL-021745,FL-094656,Air Traffic Control,235
DEL-021746,FL-094661,Late Aircraft Arrival,34
DEL-021747,FL-094669,Late Aircraft Arrival,20
DEL-021748,FL-094671,Weather,32
DEL-021749,FL-094674,Weather,26
DEL-021750,FL-094676,Air Traffic Control,26
DEL-021751,FL-094678,Air Traffic Control,54
DEL-021752,FL-094698,Air Traffic Control,153
DEL-021753,FL-094700,Maintenance,51
DEL-021754,FL-094702,Late Aircraft Arrival,47
DEL-021755,FL-094703,Maintenance,56
DEL-021756,FL-094704,Late Aircraft Arrival,164
DEL-021757,FL-094707,Maintenance,40
DEL-021758,FL-094709,Air Traffic Control,24
DEL-021759,FL-094711,Weather,22
DEL-021760,FL-094718,Air Traffic Control,60
DEL-021761,FL-094720,Maintenance,40
DEL-021762,FL-094725,Air Traffic Control,117
DEL-021763,FL-094735,Late Aircraft Arrival,74
DEL-021764,FL-094737,Air Traffic Control,113
DEL-021765,FL-094743,Late Aircraft Arrival,30
DEL-021766,FL-094756,Security,25
DEL-021767,FL-094757,Late Aircraft Arrival,38
DEL-021768,FL-094762,Late Aircraft Arrival,39
DEL-021769,FL-094767,Late Aircraft Arrival,16
DEL-021770,FL-094781,Late Aircraft Arrival,35
DEL-021771,FL-094782,Late Aircraft Arrival,68
DEL-021772,FL-094786,Air Traffic Control,96
DEL-021773,FL-094789,Maintenance,92
DEL-021774,FL-094796,Security,29
DEL-021775,FL-094800,Air Traffic Control,34
DEL-021776,FL-094803,Maintenance,32
DEL-021777,FL-094819,Maintenance,69
DEL-021778,FL-094826,Maintenance,29
DEL-021779,FL-094832,Late Aircraft Arrival,53
DEL-021780,FL-094837,Security,25
DEL-021781,FL-094839,Air Traffic Control,48
DEL-021782,FL-094847,Weather,41
DEL-021783,FL-094848,Air Traffic Control,117
DEL-021784,FL-094853,Maintenance,72
DEL-021785,FL-094854,Air Traffic Control,148
DEL-021786,FL-094861,Security,66
DEL-021787,FL-094862,Air Traffic Control,49
DEL-021788,FL-094863,Weather,21
DEL-021789,FL-094871,Late Aircraft Arrival,20
DEL-021790,FL-094881,Maintenance,34
DEL-021791,FL-094883,Maintenance,117
DEL-021792,FL-094887,Maintenance,111
DEL-021793,FL-094893,Late Aircraft Arrival,202
DEL-021794,FL-094896,Late Aircraft Arrival,42
DEL-021795,FL-094901,Late Aircraft Arrival,20
DEL-021796,FL-094903,Maintenance,56
DEL-021797,FL-094907,Maintenance,74
DEL-021798,FL-094910,Weather,76
DEL-021799,FL-094911,Late Aircraft Arrival,79
DEL-021800,FL-094925,Air Traffic Control,169
DEL-021801,FL-094927,Weather,17
DEL-021802,FL-094928,Air Traffic Control,36
DEL-021803,FL-094929,Air Traffic Control,50
DEL-021804,FL-094933,Air Traffic Control,92
DEL-021805,FL-094939,Air Traffic Control,123
DEL-021806,FL-094941,Air Traffic Control,62
DEL-021807,FL-094943,Maintenance,26
DEL-021808,FL-094945,Maintenance,20
DEL-021809,FL-094946,Late Aircraft Arrival,87
DEL-021810,FL-094949,Weather,16
DEL-021811,FL-094952,Air Traffic Control,95
DEL-021812,FL-094953,Weather,81
DEL-021813,FL-094959,Air Traffic Control,25
DEL-021814,FL-094961,Air Traffic Control,23
DEL-021815,FL-094962,Late Aircraft Arrival,35
DEL-021816,FL-094966,Maintenance,68
DEL-021817,FL-094970,Air Traffic Control,44
DEL-021818,FL-094977,Air Traffic Control,55
DEL-021819,FL-094982,Weather,76
DEL-021820,FL-094984,Maintenance,108
DEL-021821,FL-094986,Maintenance,26
DEL-021822,FL-094987,Maintenance,98
DEL-021823,FL-095002,Air Traffic Control,19
DEL-021824,FL-095010,Maintenance,23
DEL-021825,FL-095012,Maintenance,40
DEL-021826,FL-095016,Late Aircraft Arrival,55
DEL-021827,FL-095020,Maintenance,105
DEL-021828,FL-095023,Weather,88
DEL-021829,FL-095024,Weather,90
DEL-021830,FL-095026,Weather,72
DEL-021831,FL-095036,Late Aircraft Arrival,38
DEL-021832,FL-095043,Weather,29
DEL-021833,FL-095058,Weather,18
DEL-021834,FL-095060,Weather,17
DEL-021835,FL-095070,Weather,132
DEL-021836,FL-095076,Maintenance,44
DEL-021837,FL-095078,Air Traffic Control,40
DEL-021838,FL-095079,Air Traffic Control,15
DEL-021839,FL-095083,Air Traffic Control,52
DEL-021840,FL-095086,Weather,181
DEL-021841,FL-095096,Late Aircraft Arrival,103
DEL-021842,FL-095097,Maintenance,88
DEL-021843,FL-095100,Security,22
DEL-021844,FL-095102,Weather,63
DEL-021845,FL-095104,Late Aircraft Arrival,21
DEL-021846,FL-095115,Late Aircraft Arrival,57
DEL-021847,FL-095118,Maintenance,77
DEL-021848,FL-095127,Weather,76
DEL-021849,FL-095129,Air Traffic Control,84
DEL-021850,FL-095133,Air Traffic Control,84
DEL-021851,FL-095134,Maintenance,48
DEL-021852,FL-095140,Late Aircraft Arrival,105
DEL-021853,FL-095144,Late Aircraft Arrival,35
DEL-021854,FL-095145,Air Traffic Control,21
DEL-021855,FL-095146,Late Aircraft Arrival,104
DEL-021856,FL-095147,Security,208
DEL-021857,FL-095148,Security,46
DEL-021858,FL-095153,Maintenance,149
DEL-021859,FL-095155,Air Traffic Control,44
DEL-021860,FL-095166,Late Aircraft Arrival,62
DEL-021861,FL-095168,Late Aircraft Arrival,49
DEL-021862,FL-095171,Weather,82
DEL-021863,FL-095174,Weather,124
DEL-021864,FL-095178,Air Traffic Control,38
DEL-021865,FL-095179,Air Traffic Control,117
DEL-021866,FL-095186,Air Traffic Control,33
DEL-021867,FL-095197,Security,59
DEL-021868,FL-095207,Security,66
DEL-021869,FL-095209,Late Aircraft Arrival,23
DEL-021870,FL-095211,Security,76
DEL-021871,FL-095212,Air Traffic Control,36
DEL-021872,FL-095213,Maintenance,116
DEL-021873,FL-095216,Weather,66
DEL-021874,FL-095217,Maintenance,17
DEL-021875,FL-095220,Security,108
DEL-021876,FL-095226,Weather,32
DEL-021877,FL-095229,Air Traffic Control,74
DEL-021878,FL-095240,Late Aircraft Arrival,123
DEL-021879,FL-095243,Air Traffic Control,28
DEL-021880,FL-095244,Air Traffic Control,32
DEL-021881,FL-095249,Maintenance,27
DEL-021882,FL-095250,Late Aircraft Arrival,132
DEL-021883,FL-095253,Late Aircraft Arrival,29
DEL-021884,FL-095261,Air Traffic Control,23
DEL-021885,FL-095264,Air Traffic Control,36
DEL-021886,FL-095270,Weather,84
DEL-021887,FL-095286,Maintenance,46
DEL-021888,FL-095293,Air Traffic Control,60
DEL-021889,FL-095295,Maintenance,39
DEL-021890,FL-095299,Air Traffic Control,177
DEL-021891,FL-095304,Maintenance,20
DEL-021892,FL-095309,Weather,55
DEL-021893,FL-095312,Air Traffic Control,57
DEL-021894,FL-095317,Late Aircraft Arrival,28
DEL-021895,FL-095319,Air Traffic Control,18
DEL-021896,FL-095321,Weather,106
DEL-021897,FL-095322,Air Traffic Control,57
DEL-021898,FL-095323,Air Traffic Control,15
DEL-021899,FL-095328,Late Aircraft Arrival,166
DEL-021900,FL-095331,Security,22
DEL-021901,FL-095332,Late Aircraft Arrival,65
DEL-021902,FL-095344,Weather,28
DEL-021903,FL-095348,Air Traffic Control,32
DEL-021904,FL-095349,Maintenance,44
DEL-021905,FL-095352,Air Traffic Control,55
DEL-021906,FL-095357,Air Traffic Control,46
DEL-021907,FL-095359,Weather,74
DEL-021908,FL-095360,Maintenance,30
DEL-021909,FL-095363,Maintenance,90
DEL-021910,FL-095367,Maintenance,73
DEL-021911,FL-095369,Late Aircraft Arrival,23
DEL-021912,FL-095370,Weather,22
DEL-021913,FL-095372,Air Traffic Control,21
DEL-021914,FL-095376,Air Traffic Control,92
DEL-021915,FL-095381,Weather,80
DEL-021916,FL-095385,Air Traffic Control,119
DEL-021917,FL-095386,Air Traffic Control,108
DEL-021918,FL-095387,Security,57
DEL-021919,FL-095393,Air Traffic Control,40
DEL-021920,FL-095394,Weather,100
DEL-021921,FL-095397,Air Traffic Control,26
DEL-021922,FL-095403,Maintenance,85
DEL-021923,FL-095404,Weather,54
DEL-021924,FL-095405,Air Traffic Control,15
DEL-021925,FL-095409,Maintenance,65
DEL-021926,FL-095411,Maintenance,56
DEL-021927,FL-095413,Weather,102
DEL-021928,FL-095419,Air Traffic Control,30
DEL-021929,FL-095420,Late Aircraft Arrival,51
DEL-021930,FL-095421,Air Traffic Control,19
DEL-021931,FL-095426,Air Traffic Control,17
DEL-021932,FL-095427,Air Traffic Control,97
DEL-021933,FL-095428,Security,220
DEL-021934,FL-095431,Late Aircraft Arrival,20
DEL-021935,FL-095434,Air Traffic Control,21
DEL-021936,FL-095451,Weather,54
DEL-021937,FL-095455,Air Traffic Control,60
DEL-021938,FL-095457,Weather,116
DEL-021939,FL-095461,Weather,96
DEL-021940,FL-095471,Weather,46
DEL-021941,FL-095486,Weather,47
DEL-021942,FL-095493,Air Traffic Control,60
DEL-021943,FL-095495,Air Traffic Control,20
DEL-021944,FL-095497,Weather,51
DEL-021945,FL-095501,Weather,56
DEL-021946,FL-095503,Late Aircraft Arrival,25
DEL-021947,FL-095511,Maintenance,20
DEL-021948,FL-095514,Maintenance,31
DEL-021949,FL-095523,Late Aircraft Arrival,127
DEL-021950,FL-095526,Weather,56
DEL-021951,FL-095531,Maintenance,26
DEL-021952,FL-095536,Air Traffic Control,88
DEL-021953,FL-095541,Late Aircraft Arrival,22
DEL-021954,FL-095543,Maintenance,100
DEL-021955,FL-095544,Weather,239
DEL-021956,FL-095547,Maintenance,102
DEL-021957,FL-095550,Air Traffic Control,55
DEL-021958,FL-095552,Late Aircraft Arrival,155
DEL-021959,FL-095557,Maintenance,54
DEL-021960,FL-095558,Weather,23
DEL-021961,FL-095562,Weather,115
DEL-021962,FL-095569,Late Aircraft Arrival,104
DEL-021963,FL-095572,Security,51
DEL-021964,FL-095576,Weather,71
DEL-021965,FL-095578,Maintenance,41
DEL-021966,FL-095580,Air Traffic Control,33
DEL-021967,FL-095585,Late Aircraft Arrival,22
DEL-021968,FL-095601,Late Aircraft Arrival,26
DEL-021969,FL-095602,Maintenance,68
DEL-021970,FL-095604,Weather,107
DEL-021971,FL-095611,Air Traffic Control,81
DEL-021972,FL-095612,Air Traffic Control,52
DEL-021973,FL-095613,Security,76
DEL-021974,FL-095614,Maintenance,134
DEL-021975,FL-095623,Air Traffic Control,68
DEL-021976,FL-095624,Air Traffic Control,142
DEL-021977,FL-095628,Air Traffic Control,15
DEL-021978,FL-095642,Maintenance,28
DEL-021979,FL-095645,Weather,27
DEL-021980,FL-095646,Maintenance,78
DEL-021981,FL-095648,Weather,63
DEL-021982,FL-095659,Maintenance,19
DEL-021983,FL-095666,Late Aircraft Arrival,191
DEL-021984,FL-095678,Maintenance,50
DEL-021985,FL-095695,Weather,61
DEL-021986,FL-095701,Air Traffic Control,84
DEL-021987,FL-095702,Security,17
DEL-021988,FL-095703,Late Aircraft Arrival,54
DEL-021989,FL-095722,Weather,225
DEL-021990,FL-095724,Weather,68
DEL-021991,FL-095736,Air Traffic Control,165
DEL-021992,FL-095737,Air Traffic Control,20
DEL-021993,FL-095738,Air Traffic Control,90
DEL-021994,FL-095742,Weather,41
DEL-021995,FL-095744,Air Traffic Control,24
DEL-021996,FL-095746,Maintenance,24
DEL-021997,FL-095765,Air Traffic Control,32
DEL-021998,FL-095766,Air Traffic Control,15
DEL-021999,FL-095767,Air Traffic Control,75
DEL-022000,FL-095768,Late Aircraft Arrival,67
DEL-022001,FL-095769,Air Traffic Control,22
DEL-022002,FL-095797,Maintenance,36
DEL-022003,FL-095801,Air Traffic Control,47
DEL-022004,FL-095803,Air Traffic Control,222
DEL-022005,FL-095807,Late Aircraft Arrival,69
DEL-022006,FL-095811,Maintenance,72
DEL-022007,FL-095812,Air Traffic Control,27
DEL-022008,FL-095821,Maintenance,163
DEL-022009,FL-095824,Weather,164
DEL-022010,FL-095836,Air Traffic Control,44
DEL-022011,FL-095838,Air Traffic Control,66
DEL-022012,FL-095839,Weather,41
DEL-022013,FL-095843,Late Aircraft Arrival,89
DEL-022014,FL-095846,Weather,15
DEL-022015,FL-095850,Late Aircraft Arrival,37
DEL-022016,FL-095855,Air Traffic Control,68
DEL-022017,FL-095863,Maintenance,85
DEL-022018,FL-095871,Air Traffic Control,31
DEL-022019,FL-095875,Late Aircraft Arrival,15
DEL-022020,FL-095876,Maintenance,17
DEL-022021,FL-095877,Air Traffic Control,102
DEL-022022,FL-095886,Security,32
DEL-022023,FL-095887,Maintenance,92
DEL-022024,FL-095888,Air Traffic Control,41
DEL-022025,FL-095889,Maintenance,103
DEL-022026,FL-095891,Late Aircraft Arrival,170
DEL-022027,FL-095894,Weather,30
DEL-022028,FL-095896,Weather,59
DEL-022029,FL-095901,Weather,40
DEL-022030,FL-095905,Maintenance,43
DEL-022031,FL-095918,Late Aircraft Arrival,52
DEL-022032,FL-095921,Security,20
DEL-022033,FL-095926,Late Aircraft Arrival,65
DEL-022034,FL-095937,Weather,63
DEL-022035,FL-095938,Air Traffic Control,70
DEL-022036,FL-095939,Maintenance,350
DEL-022037,FL-095942,Air Traffic Control,40
DEL-022038,FL-095952,Late Aircraft Arrival,70
DEL-022039,FL-095954,Weather,99
DEL-022040,FL-095957,Air Traffic Control,23
DEL-022041,FL-095959,Weather,50
DEL-022042,FL-095963,Maintenance,85
DEL-022043,FL-095965,Security,34
DEL-022044,FL-095971,Weather,94
DEL-022045,FL-095978,Maintenance,139
DEL-022046,FL-095979,Late Aircraft Arrival,34
DEL-022047,FL-095980,Weather,15
DEL-022048,FL-095982,Late Aircraft Arrival,15
DEL-022049,FL-095987,Weather,50
DEL-022050,FL-095992,Late Aircraft Arrival,25
DEL-022051,FL-096005,Late Aircraft Arrival,26
DEL-022052,FL-096006,Weather,29
DEL-022053,FL-096016,Weather,104
DEL-022054,FL-096018,Late Aircraft Arrival,42
DEL-022055,FL-096022,Air Traffic Control,28
DEL-022056,FL-096025,Maintenance,24
DEL-022057,FL-096028,Weather,37
DEL-022058,FL-096032,Air Traffic Control,32
DEL-022059,FL-096036,Air Traffic Control,29
DEL-022060,FL-096037,Air Traffic Control,37
DEL-022061,FL-096044,Late Aircraft Arrival,118
DEL-022062,FL-096045,Air Traffic Control,39
DEL-022063,FL-096046,Late Aircraft Arrival,36
DEL-022064,FL-096047,Weather,40
DEL-022065,FL-096051,Maintenance,17
DEL-022066,FL-096057,Weather,94
DEL-022067,FL-096058,Weather,22
DEL-022068,FL-096061,Maintenance,93
DEL-022069,FL-096064,Weather,77
DEL-022070,FL-096069,Late Aircraft Arrival,35
DEL-022071,FL-096074,Weather,114
DEL-022072,FL-096081,Air Traffic Control,22
DEL-022073,FL-096082,Maintenance,20
DEL-022074,FL-096086,Late Aircraft Arrival,64
DEL-022075,FL-096087,Maintenance,18
DEL-022076,FL-096088,Maintenance,47
DEL-022077,FL-096091,Maintenance,102
DEL-022078,FL-096092,Maintenance,36
DEL-022079,FL-096094,Weather,93
DEL-022080,FL-096101,Maintenance,62
DEL-022081,FL-096106,Late Aircraft Arrival,37
DEL-022082,FL-096109,Late Aircraft Arrival,16
DEL-022083,FL-096131,Air Traffic Control,48
DEL-022084,FL-096138,Maintenance,57
DEL-022085,FL-096142,Late Aircraft Arrival,50
DEL-022086,FL-096144,Weather,95
DEL-022087,FL-096145,Late Aircraft Arrival,200
DEL-022088,FL-096147,Late Aircraft Arrival,16
DEL-022089,FL-096149,Air Traffic Control,147
DEL-022090,FL-096153,Weather,30
DEL-022091,FL-096160,Late Aircraft Arrival,48
DEL-022092,FL-096161,Late Aircraft Arrival,90
DEL-022093,FL-096162,Late Aircraft Arrival,18
DEL-022094,FL-096172,Security,130
DEL-022095,FL-096179,Weather,23
DEL-022096,FL-096180,Weather,100
DEL-022097,FL-096181,Weather,140
DEL-022098,FL-096188,Weather,30
DEL-022099,FL-096193,Weather,38
DEL-022100,FL-096195,Late Aircraft Arrival,74
DEL-022101,FL-096197,Weather,63
DEL-022102,FL-096199,Weather,36
DEL-022103,FL-096209,Weather,34
DEL-022104,FL-096217,Weather,152
DEL-022105,FL-096221,Weather,25
DEL-022106,FL-096222,Weather,101
DEL-022107,FL-096223,Air Traffic Control,15
DEL-022108,FL-096227,Maintenance,38
DEL-022109,FL-096228,Air Traffic Control,39
DEL-022110,FL-096234,Late Aircraft Arrival,54
DEL-022111,FL-096237,Security,18
DEL-022112,FL-096240,Late Aircraft Arrival,147
DEL-022113,FL-096242,Air Traffic Control,38
DEL-022114,FL-096247,Late Aircraft Arrival,94
DEL-022115,FL-096250,Weather,138
DEL-022116,FL-096254,Maintenance,85
DEL-022117,FL-096255,Maintenance,43
DEL-022118,FL-096263,Late Aircraft Arrival,72
DEL-022119,FL-096265,Air Traffic Control,20
DEL-022120,FL-096269,Weather,49
DEL-022121,FL-096273,Weather,73
DEL-022122,FL-096274,Maintenance,65
DEL-022123,FL-096285,Late Aircraft Arrival,48
DEL-022124,FL-096288,Weather,36
DEL-022125,FL-096295,Air Traffic Control,51
DEL-022126,FL-096306,Security,18
DEL-022127,FL-096308,Weather,133
DEL-022128,FL-096314,Weather,94
DEL-022129,FL-096316,Air Traffic Control,44
DEL-022130,FL-096322,Maintenance,23
DEL-022131,FL-096323,Weather,42
DEL-022132,FL-096327,Maintenance,32
DEL-022133,FL-096335,Air Traffic Control,104
DEL-022134,FL-096336,Late Aircraft Arrival,37
DEL-022135,FL-096338,Maintenance,37
DEL-022136,FL-096340,Weather,15
DEL-022137,FL-096342,Maintenance,80
DEL-022138,FL-096351,Weather,82
DEL-022139,FL-096354,Maintenance,177
DEL-022140,FL-096361,Weather,63
DEL-022141,FL-096367,Air Traffic Control,63
DEL-022142,FL-096373,Weather,89
DEL-022143,FL-096374,Maintenance,29
DEL-022144,FL-096375,Late Aircraft Arrival,115
DEL-022145,FL-096384,Air Traffic Control,30
DEL-022146,FL-096387,Weather,59
DEL-022147,FL-096388,Air Traffic Control,138
DEL-022148,FL-096395,Air Traffic Control,80
DEL-022149,FL-096399,Maintenance,64
DEL-022150,FL-096421,Air Traffic Control,34
DEL-022151,FL-096425,Late Aircraft Arrival,25
DEL-022152,FL-096433,Air Traffic Control,20
DEL-022153,FL-096434,Weather,20
DEL-022154,FL-096439,Maintenance,59
DEL-022155,FL-096447,Air Traffic Control,42
DEL-022156,FL-096452,Weather,192
DEL-022157,FL-096453,Air Traffic Control,33
DEL-022158,FL-096455,Maintenance,24
DEL-022159,FL-096467,Air Traffic Control,37
DEL-022160,FL-096468,Air Traffic Control,71
DEL-022161,FL-096469,Late Aircraft Arrival,18
DEL-022162,FL-096481,Late Aircraft Arrival,48
DEL-022163,FL-096482,Weather,25
DEL-022164,FL-096485,Weather,45
DEL-022165,FL-096497,Security,33
DEL-022166,FL-096504,Weather,135
DEL-022167,FL-096508,Late Aircraft Arrival,46
DEL-022168,FL-096511,Late Aircraft Arrival,36
DEL-022169,FL-096512,Air Traffic Control,20
DEL-022170,FL-096516,Weather,31
DEL-022171,FL-096517,Air Traffic Control,30
DEL-022172,FL-096521,Air Traffic Control,19
DEL-022173,FL-096528,Weather,98
DEL-022174,FL-096529,Air Traffic Control,79
DEL-022175,FL-096531,Late Aircraft Arrival,44
DEL-022176,FL-096534,Maintenance,34
DEL-022177,FL-096541,Maintenance,67
DEL-022178,FL-096547,Maintenance,23
DEL-022179,FL-096549,Security,61
DEL-022180,FL-096552,Maintenance,61
DEL-022181,FL-096557,Maintenance,73
DEL-022182,FL-096559,Weather,15
DEL-022183,FL-096564,Weather,40
DEL-022184,FL-096567,Air Traffic Control,101
DEL-022185,FL-096579,Late Aircraft Arrival,69
DEL-022186,FL-096581,Air Traffic Control,150
DEL-022187,FL-096588,Maintenance,22
DEL-022188,FL-096589,Maintenance,27
DEL-022189,FL-096598,Air Traffic Control,18
DEL-022190,FL-096600,Weather,43
DEL-022191,FL-096602,Maintenance,34
DEL-022192,FL-096604,Weather,63
DEL-022193,FL-096617,Late Aircraft Arrival,111
DEL-022194,FL-096620,Weather,177
DEL-022195,FL-096621,Air Traffic Control,105
DEL-022196,FL-096626,Air Traffic Control,80
DEL-022197,FL-096630,Weather,38
DEL-022198,FL-096643,Maintenance,52
DEL-022199,FL-096645,Late Aircraft Arrival,138
DEL-022200,FL-096649,Air Traffic Control,27
DEL-022201,FL-096652,Air Traffic Control,164
DEL-022202,FL-096658,Weather,29
DEL-022203,FL-096668,Air Traffic Control,63
DEL-022204,FL-096670,Maintenance,19
DEL-022205,FL-096672,Air Traffic Control,160
DEL-022206,FL-096673,Weather,16
DEL-022207,FL-096675,Maintenance,82
DEL-022208,FL-096683,Weather,23
DEL-022209,FL-096684,Late Aircraft Arrival,118
DEL-022210,FL-096686,Air Traffic Control,25
DEL-022211,FL-096690,Maintenance,44
DEL-022212,FL-096693,Late Aircraft Arrival,94
DEL-022213,FL-096702,Weather,108
DEL-022214,FL-096704,Maintenance,15
DEL-022215,FL-096705,Weather,24
DEL-022216,FL-096707,Maintenance,54
DEL-022217,FL-096709,Weather,86
DEL-022218,FL-096710,Air Traffic Control,77
DEL-022219,FL-096718,Maintenance,16
DEL-022220,FL-096723,Security,24
DEL-022221,FL-096725,Maintenance,17
DEL-022222,FL-096731,Weather,41
DEL-022223,FL-096733,Late Aircraft Arrival,38
DEL-022224,FL-096737,Weather,22
DEL-022225,FL-096739,Maintenance,75
DEL-022226,FL-096743,Weather,146
DEL-022227,FL-096746,Weather,27
DEL-022228,FL-096747,Maintenance,56
DEL-022229,FL-096750,Air Traffic Control,67
DEL-022230,FL-096752,Late Aircraft Arrival,91
DEL-022231,FL-096755,Weather,16
DEL-022232,FL-096757,Air Traffic Control,17
DEL-022233,FL-096759,Late Aircraft Arrival,175
DEL-022234,FL-096769,Maintenance,64
DEL-022235,FL-096774,Weather,26
DEL-022236,FL-096777,Weather,40
DEL-022237,FL-096781,Weather,72
DEL-022238,FL-096784,Maintenance,35
