Ticket_ID,Flight_ID,Passenger_ID,Class,Fare_Amount_USD,Booking_Date
TK-0069208,FL-037900,PA-013405,Business,677.6,2023-12-21
TK-0069209,FL-080369,PA-022053,Business,510.13,2025-08-13
TK-0069210,FL-014431,PA-016123,Economy,630.52,2025-04-02
TK-0069211,FL-024003,PA-023927,First,1736.18,2024-03-04
TK-0069212,FL-032883,PA-002579,First,4900.2,2025-06-13
TK-0069213,FL-022630,PA-004172,Economy,715.52,2024-09-15
TK-0069214,FL-005169,PA-002692,Economy,806.31,2024-07-28
TK-0069215,FL-009013,PA-016605,Economy,835.19,2024-05-01
TK-0069216,FL-054450,PA-023674,Economy,821.83,2025-08-26
TK-0069217,FL-063681,PA-002313,Economy,232.4,2025-11-14
TK-0069218,FL-045037,PA-017835,Economy,518.03,2024-03-22
TK-0069219,FL-057179,PA-022110,Economy,147.23,2023-12-31
TK-0069220,FL-048281,PA-007488,Economy,864.33,2025-11-09
TK-0069221,FL-077109,PA-024123,Economy,478.32,2025-08-11
TK-0069222,FL-007721,PA-012360,Economy,678.83,2024-07-19
TK-0069223,FL-056902,PA-019926,Business,431.0,2024-07-30
TK-0069224,FL-038753,PA-007536,Economy,309.23,2025-03-11
TK-0069225,FL-062959,PA-023942,Economy,130.34,2024-08-05
TK-0069226,FL-017871,PA-005307,Economy,438.28,2025-01-03
TK-0069227,FL-085709,PA-008243,Economy,235.12,2025-11-27
TK-0069228,FL-049265,PA-016829,First,5239.25,2024-06-11
TK-0069229,FL-074804,PA-015431,Economy,698.09,2024-05-24
TK-0069230,FL-059212,PA-019947,Economy,774.24,2024-12-18
TK-0069231,FL-002638,PA-013301,Economy,463.33,2024-09-30
TK-0069232,FL-017949,PA-018614,Economy,499.76,2025-06-01
TK-0069233,FL-054431,PA-021808,Business,323.08,2024-03-10
TK-0069234,FL-022742,PA-023567,Economy,441.76,2024-04-06
TK-0069235,FL-026739,PA-001667,Economy,206.93,2025-06-08
TK-0069236,FL-025030,PA-023051,Economy,549.92,2024-07-07
TK-0069237,FL-034666,PA-021614,Business,707.11,2025-11-19
TK-0069238,FL-002569,PA-004752,Economy,653.41,2025-09-02
TK-0069239,FL-037610,PA-006847,Economy,478.22,2024-03-06
TK-0069240,FL-058890,PA-012136,Economy,816.3,2024-07-01
TK-0069241,FL-038117,PA-015105,Economy,545.43,2025-10-27
TK-0069242,FL-014466,PA-002076,Economy,705.67,2024-07-23
TK-0069243,FL-091456,PA-011347,First,1458.61,2024-10-29
TK-0069244,FL-006641,PA-007414,Economy,767.35,2025-01-14
TK-0069245,FL-055351,PA-008936,Economy,278.25,2024-11-30
TK-0069246,FL-057569,PA-009404,First,872.04,2024-08-04
TK-0069247,FL-095973,PA-017048,Business,1107.64,2025-03-21
TK-0069248,FL-081734,PA-022980,Business,1055.88,2025-10-01
TK-0069249,FL-028343,PA-023163,Economy,390.47,2025-09-22
TK-0069250,FL-098059,PA-022254,Economy,273.46,2024-09-09
TK-0069251,FL-055051,PA-006289,Economy,550.28,2024-03-02
TK-0069252,FL-063262,PA-011527,Business,1529.08,2025-08-16
TK-0069253,FL-042345,PA-015494,Economy,422.39,2025-10-13
TK-0069254,FL-077334,PA-017485,Economy,347.44,2024-08-23
TK-0069255,FL-013876,PA-002448,Economy,231.35,2024-07-04
TK-0069256,FL-086036,PA-005633,Economy,807.22,2024-11-17
TK-0069257,FL-089338,PA-022268,Economy,325.63,2025-04-03
TK-0069258,FL-086904,PA-008448,Economy,319.3,2025-01-24
TK-0069259,FL-034204,PA-021772,Economy,140.95,2025-09-14
TK-0069260,FL-044071,PA-012994,Economy,686.72,2024-06-29
TK-0069261,FL-077591,PA-004979,Economy,857.81,2024-10-08
TK-0069262,FL-046879,PA-014311,Economy,393.79,2025-03-08
TK-0069263,FL-010967,PA-004220,Business,2157.45,2025-10-20
TK-0069264,FL-080132,PA-020905,Economy,612.17,2025-05-13
TK-0069265,FL-085259,PA-009681,Economy,522.95,2025-01-26
TK-0069266,FL-063678,PA-020378,Economy,247.65,2025-08-18
TK-0069267,FL-080564,PA-015346,Economy,263.86,2024-04-05
TK-0069268,FL-005583,PA-016785,Economy,700.36,2025-09-15
TK-0069269,FL-064672,PA-008350,Economy,647.24,2024-06-19
TK-0069270,FL-070153,PA-002716,Economy,369.7,2024-07-25
TK-0069271,FL-078483,PA-017386,First,981.14,2025-05-06
TK-0069272,FL-001642,PA-005301,Economy,206.58,2024-10-19
TK-0069273,FL-022306,PA-000895,Economy,521.03,2025-04-20
TK-0069274,FL-026992,PA-004432,Economy,250.55,2025-03-12
TK-0069275,FL-081369,PA-000229,First,4203.73,2024-02-09
TK-0069276,FL-031952,PA-013572,Economy,400.07,2024-12-06
TK-0069277,FL-082823,PA-005868,Business,2244.88,2025-05-03
TK-0069278,FL-021640,PA-001960,Economy,302.95,2023-12-21
TK-0069279,FL-017891,PA-002855,Economy,691.75,2024-05-15
TK-0069280,FL-014498,PA-010582,Economy,311.43,2024-01-03
TK-0069281,FL-057835,PA-001046,Economy,469.61,2025-01-15
TK-0069282,FL-089590,PA-016015,Economy,128.11,2024-12-10
TK-0069283,FL-017751,PA-007583,Economy,403.4,2023-11-24
TK-0069284,FL-054444,PA-006330,Economy,413.85,2024-02-18
TK-0069285,FL-046259,PA-021831,Economy,217.6,2024-05-28
TK-0069286,FL-009362,PA-023488,Economy,870.95,2023-12-14
TK-0069287,FL-042872,PA-021554,Economy,821.59,2024-09-19
TK-0069288,FL-052696,PA-018498,Business,439.51,2025-04-23
TK-0069289,FL-095726,PA-015685,Economy,806.4,2023-11-18
TK-0069290,FL-080128,PA-004273,Economy,290.74,2024-05-16
TK-0069291,FL-001910,PA-004721,Economy,776.0,2025-05-05
TK-0069292,FL-041170,PA-001599,Economy,774.01,2024-05-12
TK-0069293,FL-003703,PA-004410,Economy,600.15,2024-10-19
TK-0069294,FL-009069,PA-024227,Economy,280.12,2025-05-21
TK-0069295,FL-060081,PA-012701,First,2176.52,2025-10-10
TK-0069296,FL-014987,PA-015716,Economy,530.53,2024-10-01
TK-0069297,FL-099217,PA-006143,Economy,593.63,2025-09-11
TK-0069298,FL-026725,PA-004514,First,614.74,2025-07-03
TK-0069299,FL-015040,PA-011884,Economy,749.07,2024-09-26
TK-0069300,FL-077814,PA-001687,Economy,888.45,2024-09-27
TK-0069301,FL-048694,PA-009242,Economy,843.86,2024-03-13
TK-0069302,FL-054252,PA-006503,Economy,114.34,2024-09-14
TK-0069303,FL-070755,PA-009394,Economy,397.02,2024-03-23
TK-0069304,FL-036392,PA-011040,Economy,292.83,2025-11-28
TK-0069305,FL-004542,PA-015579,Economy,548.43,2024-06-26
TK-0069306,FL-079069,PA-003995,Economy,243.05,2024-01-27
TK-0069307,FL-093775,PA-017379,Economy,466.53,2025-01-17
TK-0069308,FL-049614,PA-019530,Economy,207.62,2025-08-31
TK-0069309,FL-062551,PA-014973,Business,1294.46,2024-02-07
TK-0069310,FL-070103,PA-015088,Economy,533.24,2025-02-23
TK-0069311,FL-095221,PA-011846,Economy,329.16,2025-08-31
TK-0069312,FL-024829,PA-007028,Economy,448.25,2024-08-23
TK-0069313,FL-026898,PA-022532,Economy,495.9,2024-08-25
TK-0069314,FL-023202,PA-005479,Economy,336.46,2024-08-16
TK-0069315,FL-062576,PA-021342,Economy,176.17,2024-02-19
TK-0069316,FL-082792,PA-004453,Economy,265.27,2024-04-06
TK-0069317,FL-036458,PA-023953,First,3726.3,2025-02-24
TK-0069318,FL-081946,PA-011202,Economy,424.03,2023-11-28
TK-0069319,FL-069434,PA-021410,Economy,375.44,2025-08-12
TK-0069320,FL-038096,PA-022966,Economy,517.51,2025-04-30
TK-0069321,FL-094962,PA-000037,Economy,462.07,2025-04-13
TK-0069322,FL-072089,PA-004495,Economy,492.52,2024-12-05
TK-0069323,FL-036814,PA-018812,Economy,380.43,2024-11-29
TK-0069324,FL-040247,PA-016353,Economy,169.06,2024-10-18
TK-0069325,FL-097694,PA-022010,Economy,743.63,2024-09-09
TK-0069326,FL-089697,PA-005404,Economy,685.32,2024-08-10
TK-0069327,FL-095715,PA-007283,First,3897.4,2024-03-29
TK-0069328,FL-089692,PA-019223,Economy,520.31,2025-04-20
TK-0069329,FL-002102,PA-023031,Economy,240.95,2024-12-15
TK-0069330,FL-085795,PA-003092,Business,1225.78,2025-08-15
TK-0069331,FL-080891,PA-015324,Economy,457.52,2024-10-19
TK-0069332,FL-095933,PA-009444,Business,393.08,2024-04-14
TK-0069333,FL-019493,PA-007772,First,1635.97,2025-07-28
TK-0069334,FL-088810,PA-023757,Business,989.67,2024-09-04
TK-0069335,FL-058239,PA-012103,Economy,367.84,2023-11-21
TK-0069336,FL-008859,PA-015592,Economy,449.18,2025-04-01
TK-0069337,FL-034994,PA-003784,Economy,495.97,2025-01-08
TK-0069338,FL-039635,PA-003404,Economy,427.28,2024-07-27
TK-0069339,FL-064917,PA-007581,Economy,462.35,2025-02-19
TK-0069340,FL-016515,PA-018779,First,4236.17,2025-11-08
TK-0069341,FL-044803,PA-004625,Business,1345.18,2025-08-10
TK-0069342,FL-086057,PA-008043,Economy,820.92,2025-11-13
TK-0069343,FL-010446,PA-010896,Economy,534.88,2024-02-28
TK-0069344,FL-039267,PA-005962,Economy,230.78,2024-07-12
TK-0069345,FL-071823,PA-022127,Economy,333.54,2024-04-12
TK-0069346,FL-002149,PA-004933,Economy,101.67,2024-06-04
TK-0069347,FL-033783,PA-015989,Economy,648.23,2023-12-05
TK-0069348,FL-050915,PA-008710,Economy,201.07,2024-02-04
TK-0069349,FL-007133,PA-006604,Economy,347.07,2024-01-02
TK-0069350,FL-012184,PA-010498,Economy,221.89,2025-02-27
TK-0069351,FL-065861,PA-000574,Economy,724.31,2024-02-21
TK-0069352,FL-098874,PA-012561,Economy,212.79,2024-12-04
TK-0069353,FL-046789,PA-001369,Economy,555.9,2024-01-31
TK-0069354,FL-074373,PA-024300,Economy,147.45,2024-04-21
TK-0069355,FL-025460,PA-022187,Business,1447.1,2025-11-15
TK-0069356,FL-045162,PA-001965,Economy,602.56,2023-12-02
TK-0069357,FL-087439,PA-005522,Economy,205.05,2023-12-04
TK-0069358,FL-061455,PA-013016,Business,1064.02,2025-08-17
TK-0069359,FL-043709,PA-000615,Economy,864.4,2024-09-05
TK-0069360,FL-022688,PA-015424,Business,1598.02,2023-11-23
TK-0069361,FL-019868,PA-007601,Economy,873.07,2025-03-31
TK-0069362,FL-008391,PA-014858,First,1075.92,2025-08-23
TK-0069363,FL-060287,PA-004541,Economy,838.12,2025-07-25
TK-0069364,FL-051412,PA-018851,Economy,687.91,2025-10-29
TK-0069365,FL-008502,PA-013947,Economy,851.29,2024-05-05
TK-0069366,FL-021212,PA-011890,Economy,208.51,2025-05-01
TK-0069367,FL-034463,PA-013493,Economy,614.19,2024-12-23
TK-0069368,FL-043031,PA-002676,Economy,537.36,2024-08-02
TK-0069369,FL-053274,PA-019939,Economy,716.11,2025-03-11
TK-0069370,FL-076191,PA-023986,Economy,270.76,2025-08-18
TK-0069371,FL-077422,PA-023147,Economy,562.3,2023-10-15
TK-0069372,FL-052520,PA-002795,Economy,125.81,2025-06-25
TK-0069373,FL-071860,PA-009683,Economy,791.12,2025-02-12
TK-0069374,FL-007895,PA-003975,Economy,701.49,2024-03-25
TK-0069375,FL-072950,PA-010812,Economy,527.64,2024-07-29
TK-0069376,FL-071787,PA-009022,Economy,328.21,2024-03-30
TK-0069377,FL-083624,PA-017139,Business,542.7,2025-08-07
TK-0069378,FL-054509,PA-024204,Economy,134.17,2024-01-06
TK-0069379,FL-068318,PA-013836,Economy,451.41,2024-04-10
TK-0069380,FL-090244,PA-018138,Economy,778.68,2024-06-18
TK-0069381,FL-064049,PA-005001,Economy,220.04,2024-06-29
TK-0069382,FL-091181,PA-014965,Business,869.53,2025-10-29
TK-0069383,FL-008181,PA-007312,Business,568.52,2025-04-15
TK-0069384,FL-082979,PA-006717,Economy,734.68,2025-06-02
TK-0069385,FL-091859,PA-000638,Economy,336.45,2025-09-16
TK-0069386,FL-081508,PA-003637,Economy,179.36,2025-05-29
TK-0069387,FL-095732,PA-002741,First,825.65,2024-12-21
TK-0069388,FL-064748,PA-022028,Economy,198.53,2025-06-16
TK-0069389,FL-050074,PA-009061,Economy,595.34,2025-08-02
TK-0069390,FL-034957,PA-013190,Business,2525.92,2025-08-14
TK-0069391,FL-068170,PA-022018,Economy,663.31,2025-04-19
TK-0069392,FL-060453,PA-013936,Economy,553.84,2024-09-17
TK-0069393,FL-071696,PA-018830,Business,2169.63,2025-10-23
TK-0069394,FL-023944,PA-020430,Economy,550.3,2024-06-16
TK-0069395,FL-000821,PA-020417,Economy,323.11,2025-06-11
TK-0069396,FL-069127,PA-017713,Economy,110.6,2025-03-04
TK-0069397,FL-008949,PA-012838,Economy,199.52,2024-01-22
TK-0069398,FL-071555,PA-020555,Economy,215.48,2025-08-31
TK-0069399,FL-027711,PA-007352,Economy,338.88,2025-07-12
TK-0069400,FL-027407,PA-009396,Business,910.65,2023-11-28
TK-0069401,FL-053078,PA-019475,Business,1580.66,2025-01-14
TK-0069402,FL-034348,PA-016671,Economy,462.24,2023-12-21
TK-0069403,FL-008116,PA-020296,Economy,444.79,2024-01-22
TK-0069404,FL-070189,PA-000637,Economy,805.71,2023-12-04
TK-0069405,FL-095730,PA-002073,Economy,390.4,2024-08-30
TK-0069406,FL-041035,PA-011442,Economy,321.82,2024-07-02
TK-0069407,FL-014246,PA-011179,Economy,722.15,2024-10-25
TK-0069408,FL-049433,PA-000418,Economy,353.51,2025-04-20
TK-0069409,FL-012114,PA-019627,Economy,221.6,2024-11-30
TK-0069410,FL-085472,PA-005789,Economy,632.84,2024-11-16
TK-0069411,FL-017728,PA-011131,Economy,761.2,2024-09-07
TK-0069412,FL-006507,PA-020888,Economy,222.61,2025-04-04
TK-0069413,FL-030631,PA-024488,Economy,580.73,2024-06-23
TK-0069414,FL-064949,PA-009996,Economy,760.4,2024-12-11
TK-0069415,FL-089151,PA-024518,Economy,521.87,2024-09-20
TK-0069416,FL-027173,PA-023787,Economy,164.77,2025-10-12
TK-0069417,FL-009182,PA-015936,Economy,222.9,2025-06-20
TK-0069418,FL-075432,PA-023584,Business,2304.46,2024-11-15
TK-0069419,FL-068327,PA-012620,Business,1432.29,2024-04-29
TK-0069420,FL-047725,PA-021889,Economy,613.71,2023-11-30
TK-0069421,FL-008994,PA-000996,Economy,153.82,2025-06-27
TK-0069422,FL-036171,PA-012838,First,3066.9,2023-12-28
TK-0069423,FL-053963,PA-022369,Economy,503.01,2024-05-06
TK-0069424,FL-083195,PA-011751,First,4826.25,2024-08-15
TK-0069425,FL-014668,PA-002246,Economy,608.56,2024-12-03
TK-0069426,FL-003872,PA-011458,Economy,318.39,2024-03-29
TK-0069427,FL-068490,PA-021547,Economy,487.0,2024-07-06
TK-0069428,FL-061889,PA-011309,Economy,251.15,2024-10-03
TK-0069429,FL-044979,PA-008206,First,1282.15,2025-10-02
TK-0069430,FL-018549,PA-007383,Economy,259.23,2024-01-25
TK-0069431,FL-021452,PA-015318,Economy,384.75,2023-12-02
TK-0069432,FL-059850,PA-007542,Economy,715.6,2025-07-27
TK-0069433,FL-001693,PA-016045,Economy,523.91,2025-05-04
TK-0069434,FL-097106,PA-001281,Economy,436.55,2024-09-04
TK-0069435,FL-043075,PA-011247,Economy,426.14,2024-10-09
TK-0069436,FL-030735,PA-005003,Economy,563.7,2025-02-14
TK-0069437,FL-009122,PA-002024,Economy,864.47,2024-04-25
TK-0069438,FL-038754,PA-001129,Business,316.43,2025-02-13
TK-0069439,FL-060178,PA-004986,Economy,873.83,2024-11-27
TK-0069440,FL-002506,PA-016762,Economy,662.41,2025-06-18
TK-0069441,FL-030942,PA-001899,Economy,777.98,2024-10-14
TK-0069442,FL-075853,PA-017849,Economy,472.48,2024-06-10
TK-0069443,FL-036568,PA-007833,Economy,733.22,2024-04-07
TK-0069444,FL-078405,PA-017023,Economy,659.05,2025-03-08
TK-0069445,FL-047952,PA-006135,Economy,821.19,2024-04-25
TK-0069446,FL-052360,PA-017097,Economy,160.56,2024-11-28
TK-0069447,FL-079525,PA-003059,Business,1726.47,2025-09-11
TK-0069448,FL-045985,PA-001627,Economy,595.38,2024-11-11
TK-0069449,FL-012846,PA-015792,Business,1322.55,2024-09-10
TK-0069450,FL-072452,PA-004483,Economy,557.36,2025-04-06
TK-0069451,FL-073821,PA-005307,Economy,489.5,2023-12-09
TK-0069452,FL-016557,PA-009946,Economy,616.45,2024-05-17
TK-0069453,FL-042400,PA-008247,Business,1797.36,2025-07-23
TK-0069454,FL-014642,PA-022742,Economy,266.04,2025-03-25
TK-0069455,FL-098504,PA-020050,Economy,283.03,2023-12-28
TK-0069456,FL-087142,PA-007939,Economy,234.19,2024-10-07
TK-0069457,FL-086544,PA-002891,Economy,510.75,2024-08-03
TK-0069458,FL-078408,PA-011131,First,4152.04,2024-08-26
TK-0069459,FL-011267,PA-002041,Economy,582.66,2025-11-04
TK-0069460,FL-053089,PA-017945,Economy,468.51,2025-05-26
TK-0069461,FL-095496,PA-016139,Economy,451.07,2025-08-13
TK-0069462,FL-027165,PA-023461,Economy,229.69,2025-08-06
TK-0069463,FL-063439,PA-004216,Economy,155.45,2025-03-16
TK-0069464,FL-074285,PA-016777,Economy,245.81,2024-06-15
TK-0069465,FL-095444,PA-021465,Economy,798.39,2024-07-16
TK-0069466,FL-008705,PA-017265,Economy,419.59,2025-04-19
TK-0069467,FL-093258,PA-024928,Economy,846.12,2025-12-06
TK-0069468,FL-078809,PA-007059,Economy,152.41,2024-08-12
TK-0069469,FL-094607,PA-002511,Economy,377.82,2024-01-22
TK-0069470,FL-097345,PA-021403,Business,2393.27,2025-06-20
TK-0069471,FL-061825,PA-012973,Economy,674.29,2025-05-20
TK-0069472,FL-063406,PA-016349,Economy,370.75,2024-12-29
TK-0069473,FL-026931,PA-018327,Business,2077.38,2024-12-10
TK-0069474,FL-006301,PA-014085,Economy,571.37,2024-08-06
TK-0069475,FL-018279,PA-001658,Economy,378.3,2024-04-04
TK-0069476,FL-035767,PA-020280,Economy,560.41,2025-03-04
TK-0069477,FL-047116,PA-013025,Economy,305.28,2025-01-12
TK-0069478,FL-099550,PA-009470,Business,961.88,2025-10-20
TK-0069479,FL-013214,PA-014803,Business,499.16,2024-08-04
TK-0069480,FL-079332,PA-000417,First,2327.27,2024-12-20
TK-0069481,FL-034125,PA-007525,Economy,846.18,2024-09-19
TK-0069482,FL-037989,PA-000491,Economy,398.37,2024-03-06
TK-0069483,FL-028872,PA-008943,Economy,622.92,2024-12-13
TK-0069484,FL-014648,PA-013709,Economy,638.49,2024-06-29
TK-0069485,FL-097580,PA-009995,First,5163.68,2024-05-05
TK-0069486,FL-098548,PA-022399,First,4012.77,2024-06-12
TK-0069487,FL-065602,PA-014875,Economy,681.33,2024-10-04
TK-0069488,FL-040727,PA-018942,Economy,532.06,2025-09-02
TK-0069489,FL-007355,PA-006253,Economy,480.45,2025-06-07
TK-0069490,FL-061063,PA-017675,Economy,136.13,2024-08-06
TK-0069491,FL-066690,PA-011461,Economy,468.42,2024-02-17
TK-0069492,FL-082272,PA-006959,Economy,476.32,2024-05-16
TK-0069493,FL-007680,PA-012443,Economy,188.78,2024-11-01
TK-0069494,FL-029298,PA-015837,Economy,835.2,2025-11-02
TK-0069495,FL-089824,PA-012213,Economy,837.45,2024-12-21
TK-0069496,FL-038036,PA-022669,Economy,843.65,2025-07-18
TK-0069497,FL-046411,PA-021803,Business,2291.58,2024-03-17
TK-0069498,FL-054861,PA-007978,Economy,473.57,2024-10-14
TK-0069499,FL-050002,PA-013378,Economy,652.19,2024-07-23
TK-0069500,FL-065807,PA-018051,Economy,741.95,2024-06-03
TK-0069501,FL-007706,PA-021492,Economy,715.42,2025-02-05
TK-0069502,FL-015676,PA-002211,Economy,646.05,2025-05-19
TK-0069503,FL-068483,PA-022506,Economy,652.93,2025-02-14
TK-0069504,FL-024524,PA-000909,Economy,267.57,2024-01-09
TK-0069505,FL-094114,PA-019394,Business,1637.12,2023-11-24
TK-0069506,FL-096952,PA-018064,Business,2032.13,2025-01-15
TK-0069507,FL-014949,PA-012765,Business,1837.04,2024-05-17
TK-0069508,FL-048720,PA-000210,First,3324.74,2024-05-28
TK-0069509,FL-080801,PA-022095,Economy,175.06,2025-10-18
TK-0069510,FL-043790,PA-013807,Economy,821.42,2024-06-03
TK-0069511,FL-031244,PA-004415,Economy,761.6,2025-01-12
TK-0069512,FL-036460,PA-020480,Business,1121.77,2025-07-21
TK-0069513,FL-059075,PA-022847,Economy,399.77,2024-10-23
TK-0069514,FL-052766,PA-000524,Economy,765.03,2025-02-06
TK-0069515,FL-044296,PA-006584,Economy,546.5,2025-03-25
TK-0069516,FL-084952,PA-005961,Economy,560.23,2024-03-28
TK-0069517,FL-059749,PA-003653,Economy,493.98,2024-06-17
TK-0069518,FL-025123,PA-013123,Economy,819.21,2025-09-23
TK-0069519,FL-026204,PA-006276,Economy,703.01,2025-06-19
TK-0069520,FL-008111,PA-006636,Economy,519.25,2024-05-02
TK-0069521,FL-074761,PA-017476,Economy,713.67,2025-02-12
TK-0069522,FL-094658,PA-002390,Business,1777.5,2025-04-02
TK-0069523,FL-060603,PA-004683,Economy,441.72,2024-01-24
TK-0069524,FL-010722,PA-022479,Economy,775.49,2024-02-09
TK-0069525,FL-095487,PA-001616,Business,752.13,2025-08-10
TK-0069526,FL-039357,PA-010563,Business,652.17,2024-01-02
TK-0069527,FL-014114,PA-003836,Business,959.57,2023-12-16
TK-0069528,FL-082410,PA-010392,First,4855.8,2025-01-27
TK-0069529,FL-039751,PA-024488,Economy,748.89,2024-09-05
TK-0069530,FL-040296,PA-018279,Economy,691.66,2025-04-10
TK-0069531,FL-001151,PA-015990,Economy,412.48,2025-08-24
TK-0069532,FL-063439,PA-020970,Economy,153.6,2025-02-23
TK-0069533,FL-085256,PA-008599,Business,1059.09,2024-05-06
TK-0069534,FL-027299,PA-007983,Business,781.22,2023-12-20
TK-0069535,FL-005335,PA-010588,Economy,841.49,2024-11-08
TK-0069536,FL-014941,PA-013931,Economy,555.32,2025-05-25
TK-0069537,FL-076562,PA-015011,Economy,854.95,2024-06-12
TK-0069538,FL-023272,PA-022480,Economy,134.84,2024-10-04
TK-0069539,FL-081292,PA-020188,Economy,656.47,2025-10-08
TK-0069540,FL-026077,PA-011871,Economy,724.06,2023-10-26
TK-0069541,FL-010931,PA-016916,Economy,463.23,2024-10-17
TK-0069542,FL-080859,PA-023189,Economy,294.99,2025-12-09
TK-0069543,FL-027602,PA-024712,Business,1600.8,2025-04-09
TK-0069544,FL-028712,PA-014971,Economy,533.8,2024-03-19
TK-0069545,FL-060890,PA-019887,Economy,796.36,2024-07-06
TK-0069546,FL-031933,PA-014506,Economy,759.73,2024-02-21
TK-0069547,FL-012395,PA-020905,Business,1834.97,2025-09-27
TK-0069548,FL-087772,PA-012725,Economy,639.0,2024-03-26
TK-0069549,FL-024539,PA-015124,Economy,338.24,2024-04-22
TK-0069550,FL-056713,PA-004990,Economy,501.36,2025-07-20
TK-0069551,FL-070336,PA-017660,Economy,436.56,2024-12-26
TK-0069552,FL-076733,PA-016902,Economy,811.07,2024-06-12
TK-0069553,FL-019284,PA-005329,Economy,299.43,2024-01-18
TK-0069554,FL-001346,PA-012030,Economy,365.33,2024-06-02
TK-0069555,FL-076205,PA-009128,Economy,185.52,2024-10-17
TK-0069556,FL-058193,PA-014383,Economy,449.73,2025-04-29
TK-0069557,FL-025843,PA-023987,Economy,285.27,2024-06-12
TK-0069558,FL-053697,PA-015592,Economy,719.81,2025-04-01
TK-0069559,FL-021827,PA-021267,Economy,131.79,2024-10-22
TK-0069560,FL-045188,PA-015379,Economy,168.15,2023-12-27
TK-0069561,FL-065182,PA-009093,Economy,527.82,2025-10-04
TK-0069562,FL-041159,PA-012202,Economy,445.71,2024-03-06
TK-0069563,FL-072147,PA-002350,Economy,330.56,2023-11-10
TK-0069564,FL-079192,PA-003852,Economy,674.63,2023-12-15
TK-0069565,FL-083340,PA-015918,Economy,712.88,2024-09-30
TK-0069566,FL-005179,PA-013432,Economy,381.52,2024-04-21
TK-0069567,FL-069990,PA-005860,Economy,646.41,2025-04-27
TK-0069568,FL-095951,PA-023697,Economy,103.94,2024-09-03
TK-0069569,FL-097026,PA-011313,Economy,542.81,2024-07-18
TK-0069570,FL-025594,PA-007399,Economy,328.66,2025-08-03
TK-0069571,FL-065859,PA-014768,Economy,496.85,2024-02-14
TK-0069572,FL-055041,PA-007263,Economy,453.72,2024-01-19
